hour,temperature_c,humidity,windspeed_kmh,is_weekend,is_holiday,is_workday,rush_hour,was_missing_hour,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,total_lag_24h,total_lag_7d,total_24h_mean,total_7d_mean,same_hour_weekday_4w_mean,conditions,season,total_count
2012-06-01 04:00:00,21.1,73.0,6.0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,8.0,9.0,307.0416666666667,272.7857142857143,8.25,clouds,summer,6.0
2012-06-01 05:00:00,21.1,78.0,6.0,0,0,1,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,33.0,30.0,306.9583333333333,272.76785714285717,28.5,clouds,summer,45.0
2012-06-01 06:00:00,21.1,88.0,9.0,0,0,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,178.0,113.0,307.4583333333333,272.85714285714283,141.25,light_rain,summer,141.0
2012-06-01 07:00:00,22.1,89.0,13.0,0,0,1,1,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,507.0,359.0,305.9166666666667,273.0238095238095,395.25,clouds,summer,402.0
2012-06-01 08:00:00,22.1,89.0,13.0,0,0,1,1,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,693.0,583.0,301.5416666666667,273.2797619047619,641.5,clouds,summer,694.0
2012-06-01 09:00:00,22.1,83.0,15.0,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,311.0,340.0,301.5833333333333,273.9404761904762,329.25,clouds,summer,298.0
2012-06-01 10:00:00,23.0,78.0,19.0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,220.0,232.0,301.0416666666667,273.6904761904762,224.0,clouds,summer,204.0
2012-06-01 11:00:00,24.9,74.0,19.0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,218.0,283.0,300.375,273.5238095238095,291.5,clouds,summer,235.0
2012-06-01 12:00:00,24.9,74.0,24.0,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,292.0,321.0,301.0833333333333,273.23809523809524,300.0,clouds,summer,310.0
2012-06-01 13:00:00,25.8,70.0,20.0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,293.0,333.0,301.8333333333333,273.17261904761904,342.25,clear,summer,316.0
2012-06-01 14:00:00,25.8,66.0,19.0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,254.0,367.0,302.7916666666667,273.07142857142856,323.25,light_rain,summer,254.0
2012-06-01 15:00:00,25.8,66.0,19.0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,290.0,466.0,302.7916666666667,272.3988095238095,409.75,light_rain,summer,258.0
2012-06-01 16:00:00,26.8,58.0,30.0,0,0,1,1,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,487.0,584.0,301.4583333333333,271.1607142857143,529.25,light_rain,summer,222.0
2012-06-01 17:00:00,24.9,70.0,17.0,0,0,1,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,827.0,653.0,290.4166666666667,269.0059523809524,721.75,light_rain,summer,227.0
2012-06-01 18:00:00,21.1,88.0,24.0,0,0,1,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,785.0,522.0,265.4166666666667,266.4702380952381,607.0,light_rain,summer,110.0
2012-06-01 19:00:00,21.1,88.0,24.0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,591.0,404.0,237.29166666666666,264.01785714285717,460.5,light_rain,summer,45.0
2012-06-01 20:00:00,21.1,94.0,17.0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,479.0,350.0,214.54166666666666,261.8809523809524,335.25,light_rain,summer,39.0
2012-06-01 21:00:00,22.1,78.0,17.0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,359.0,255.0,196.20833333333334,260.0297619047619,254.5,light_rain,summer,85.0
2012-06-01 22:00:00,20.2,88.0,9.0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,264.0,212.0,184.79166666666666,259.01785714285717,232.25,light_rain,summer,23.0
2012-06-01 23:00:00,20.2,88.0,9.0,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,140.0,166.0,174.75,257.89285714285717,194.0,light_rain,summer,73.0
2012-06-02 00:00:00,18.3,83.0,9.0,1,0,0,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,86.0,116.0,171.95833333333334,257.3392857142857,138.25,clouds,summer,86.0
2012-06-02 01:00:00,18.3,83.0,7.0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,34.0,82.0,171.95833333333334,257.1607142857143,96.5,clouds,summer,76.0
2012-06-02 02:00:00,17.4,88.0,0.0,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,16.0,64.0,173.70833333333334,257.125,66.0,clouds,summer,41.0
2012-06-02 03:00:00,18.3,73.0,17.0,1,0,0,0,0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,4.0,31.0,174.75,256.98809523809524,32.5,clear,summer,26.0
2012-06-02 04:00:00,17.4,68.0,19.0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,6.0,2.0,175.66666666666666,256.9583333333333,8.5,clear,summer,13.0
2012-06-02 05:00:00,15.5,72.0,13.0,1,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,45.0,10.0,175.95833333333334,257.0238095238095,14.25,clear,summer,12.0
2012-06-02 06:00:00,15.5,77.0,13.0,1,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,141.0,31.0,174.58333333333334,257.0357142857143,39.0,clouds,summer,36.0
2012-06-02 07:00:00,16.4,72.0,7.0,1,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,402.0,54.0,170.20833333333334,257.0654761904762,75.75,clear,summer,86.0
2012-06-02 08:00:00,17.4,64.0,11.0,1,0,0,1,0,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,694.0,141.0,157.04166666666666,257.2559523809524,177.75,clear,summer,210.0
2012-06-02 09:00:00,18.3,60.0,17.0,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,298.0,289.0,136.875,257.6666666666667,300.0,clear,summer,332.0
2012-06-02 10:00:00,20.2,53.0,20.0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,204.0,437.0,138.29166666666666,257.92261904761904,433.0,clear,summer,493.0
2012-06-02 11:00:00,19.3,46.0,19.0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,235.0,520.0,150.33333333333334,258.2559523809524,550.75,clear,summer,536.0
2012-06-02 12:00:00,21.1,43.0,24.0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,310.0,529.0,162.875,258.3511904761905,570.0,clear,summer,668.0
2012-06-02 13:00:00,21.1,41.0,17.0,1,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,316.0,539.0,177.79166666666666,259.17857142857144,606.5,clear,summer,679.0
2012-06-02 14:00:00,22.1,38.0,20.0,1,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,254.0,564.0,192.91666666666666,260.01190476190476,584.25,clear,summer,647.0
2012-06-02 15:00:00,22.1,38.0,17.0,1,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,258.0,513.0,209.29166666666666,260.5059523809524,579.0,clear,summer,702.0
2012-06-02 16:00:00,22.1,38.0,17.0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,222.0,504.0,227.79166666666666,261.6309523809524,569.25,clear,summer,644.0
2012-06-02 17:00:00,22.1,36.0,0.0,1,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,227.0,462.0,245.375,262.4642857142857,541.5,clear,summer,586.0
2012-06-02 18:00:00,22.1,36.0,0.0,1,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,110.0,415.0,260.3333333333333,263.20238095238096,510.0,clear,summer,512.0
2012-06-02 19:00:00,22.1,36.0,11.0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,45.0,373.0,277.0833333333333,263.7797619047619,412.25,clear,summer,554.0
2012-06-02 20:00:00,21.1,35.0,19.0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,39.0,255.0,298.2916666666667,264.85714285714283,291.5,clear,summer,399.0
2012-06-02 21:00:00,20.2,40.0,7.0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,85.0,251.0,313.2916666666667,265.7142857142857,252.25,clear,summer,316.0
2012-06-02 22:00:00,19.3,46.0,9.0,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,23.0,204.0,322.9166666666667,266.1011904761905,258.25,clear,summer,228.0
2012-06-02 23:00:00,18.3,52.0,7.0,1,0,0,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,73.0,150.0,331.4583333333333,266.2440476190476,178.5,clear,summer,238.0
2012-06-03 00:00:00,17.4,60.0,11.0,1,0,0,0,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,86.0,137.0,338.3333333333333,266.76785714285717,134.75,clear,summer,169.0
2012-06-03 01:00:00,17.4,56.0,9.0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,76.0,78.0,341.7916666666667,266.9583333333333,105.75,clear,summer,121.0
2012-06-03 02:00:00,16.4,59.0,7.0,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,41.0,61.0,343.6666666666667,267.2142857142857,83.5,clear,summer,89.0
2012-06-03 03:00:00,16.4,63.0,7.0,1,0,0,0,0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,26.0,36.0,345.6666666666667,267.3809523809524,39.5,clear,summer,50.0
2012-06-03 04:00:00,15.5,72.0,6.0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,13.0,11.0,346.6666666666667,267.4642857142857,13.0,clear,summer,13.0
2012-06-03 05:00:00,15.5,68.0,0.0,1,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,12.0,7.0,346.6666666666667,267.4761904761905,9.5,clear,summer,12.0
2012-06-03 06:00:00,13.6,82.0,7.0,1,0,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,36.0,22.0,346.6666666666667,267.5059523809524,21.25,clear,summer,22.0
2012-06-03 07:00:00,15.5,68.0,7.0,1,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,86.0,52.0,346.0833333333333,267.5059523809524,59.5,clear,summer,35.0
2012-06-03 08:00:00,17.4,60.0,6.0,1,0,0,1,0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,210.0,151.0,343.9583333333333,267.4047619047619,148.0,clear,summer,140.0
2012-06-03 09:00:00,20.2,46.0,13.0,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,332.0,270.0,341.0416666666667,267.3392857142857,249.0,clear,summer,300.0
2012-06-03 10:00:00,21.1,43.0,15.0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,493.0,424.0,339.7083333333333,267.51785714285717,384.75,clear,summer,404.0
2012-06-03 11:00:00,22.1,41.0,17.0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,536.0,519.0,336.0,267.3988095238095,485.5,clear,summer,511.0
2012-06-03 12:00:00,23.0,39.0,20.0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,668.0,570.0,334.9583333333333,267.3511904761905,574.0,clear,summer,684.0
2012-06-03 13:00:00,24.0,36.0,19.0,1,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,679.0,498.0,335.625,268.0297619047619,568.0,clear,summer,686.0
2012-06-03 14:00:00,24.0,36.0,22.0,1,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,647.0,547.0,335.9166666666667,269.1488095238095,540.0,clear,summer,678.0
2012-06-03 15:00:00,24.9,34.0,0.0,1,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,702.0,535.0,337.2083333333333,269.92857142857144,526.75,clear,summer,644.0
2012-06-03 16:00:00,24.9,34.0,20.0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,644.0,501.0,334.7916666666667,270.57738095238096,546.5,clear,summer,662.0
2012-06-03 17:00:00,24.9,34.0,17.0,1,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,586.0,522.0,335.5416666666667,271.5357142857143,515.0,clear,summer,578.0
2012-06-03 18:00:00,24.9,34.0,17.0,1,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,512.0,518.0,335.2083333333333,271.8690476190476,461.0,clear,summer,496.0
2012-06-03 19:00:00,24.0,34.0,19.0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,554.0,442.0,334.5416666666667,271.73809523809524,391.5,clear,summer,453.0
2012-06-03 20:00:00,23.0,39.0,13.0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,399.0,392.0,330.3333333333333,271.80357142857144,293.0,clear,summer,314.0
2012-06-03 21:00:00,21.1,43.0,11.0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,316.0,143.0,326.7916666666667,271.3392857142857,187.0,clear,summer,246.0
2012-06-03 22:00:00,21.1,50.0,26.0,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,228.0,59.0,323.875,271.95238095238096,123.0,clear,summer,226.0
2012-06-03 23:00:00,19.3,53.0,7.0,1,0,0,0,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,238.0,96.0,323.7916666666667,272.94642857142856,89.5,clear,summer,108.0
2012-06-04 00:00:00,19.3,53.0,0.0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,169.0,65.0,318.375,273.01785714285717,43.5,clear,summer,49.0
2012-06-04 01:00:00,18.3,60.0,11.0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,-0.8660254037844387,121.0,59.0,313.375,272.92261904761904,23.5,light_rain,summer,14.0
2012-06-04 02:00:00,18.3,60.0,15.0,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,-0.8660254037844387,89.0,48.0,308.9166666666667,272.6547619047619,16.75,clear,summer,11.0
2012-06-04 03:00:00,18.3,60.0,11.0,0,0,1,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,0.49999999999999994,-0.8660254037844387,50.0,18.0,305.6666666666667,272.4345238095238,6.75,clouds,summer,5.0
2012-06-04 04:00:00,17.4,64.0,6.0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,-0.8660254037844387,13.0,6.0,303.7916666666667,272.35714285714283,5.25,clear,summer,8.0
2012-06-04 05:00:00,16.4,68.0,0.0,0,0,1,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,-0.8660254037844387,12.0,9.0,303.5833333333333,272.3690476190476,18.25,clear,summer,35.0
2012-06-04 06:00:00,16.4,68.0,0.0,0,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,-0.8660254037844387,22.0,20.0,304.5416666666667,272.5238095238095,76.5,clear,summer,139.0
2012-06-04 07:00:00,18.3,60.0,15.0,0,0,1,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,35.0,67.0,309.4166666666667,273.23214285714283,170.0,clear,summer,517.0
2012-06-04 08:00:00,20.2,49.0,15.0,0,0,1,1,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.49999999999999994,-0.8660254037844387,140.0,155.0,329.5,275.9107142857143,305.0,clear,summer,665.0
2012-06-04 09:00:00,21.1,43.0,19.0,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,-0.8660254037844387,300.0,263.0,351.375,278.94642857142856,227.25,clear,summer,282.0
2012-06-04 10:00:00,22.1,41.0,31.0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,-0.8660254037844387,404.0,364.0,350.625,279.0595238095238,178.0,clear,summer,187.0
2012-06-04 11:00:00,22.1,38.0,33.0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,-0.8660254037844387,511.0,476.0,341.5833333333333,278.0059523809524,218.5,clear,summer,239.0
2012-06-04 12:00:00,22.1,41.0,30.0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,684.0,525.0,330.25,276.5952380952381,285.75,clear,summer,282.0
2012-06-04 13:00:00,22.1,41.0,24.0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,-0.8660254037844387,686.0,556.0,313.5,275.1488095238095,297.0,clear,summer,274.0
2012-06-04 14:00:00,21.1,41.0,33.0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.49999999999999994,-0.8660254037844387,678.0,465.0,296.3333333333333,273.4702380952381,263.75,clear,summer,270.0
2012-06-04 15:00:00,23.0,39.0,20.0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,-0.8660254037844387,644.0,460.0,279.3333333333333,272.3095238095238,285.75,clear,summer,292.0
2012-06-04 16:00:00,23.0,39.0,31.0,0,0,1,1,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,662.0,501.0,264.6666666666667,271.3095238095238,328.75,clear,summer,448.0
2012-06-04 17:00:00,22.1,38.0,30.0,0,0,1,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,578.0,405.0,255.75,270.9940476190476,477.75,clear,summer,834.0
2012-06-04 18:00:00,22.1,38.0,26.0,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,-0.8660254037844387,496.0,383.0,266.4166666666667,273.54761904761904,473.25,clear,summer,822.0
2012-06-04 19:00:00,21.1,38.0,28.0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,-0.8660254037844387,453.0,395.0,280.0,276.1607142857143,423.25,clear,summer,645.0
2012-06-04 20:00:00,20.2,40.0,24.0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,-0.8660254037844387,314.0,317.0,288.0,277.6488095238095,291.25,clear,summer,461.0
2012-06-04 21:00:00,19.3,49.0,17.0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,-0.8660254037844387,246.0,247.0,294.125,278.5059523809524,221.75,clear,summer,265.0
2012-06-04 22:00:00,18.3,52.0,19.0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,-0.8660254037844387,226.0,157.0,294.9166666666667,278.61309523809524,150.25,clear,summer,168.0
2012-06-04 23:00:00,19.3,49.0,20.0,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,-0.8660254037844387,108.0,82.0,292.5,278.67857142857144,91.75,clear,summer,86.0
2012-06-05 00:00:00,17.4,68.0,28.0,0,0,1,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,49.0,45.0,291.5833333333333,278.70238095238096,37.75,clear,summer,34.0
2012-06-05 01:00:00,16.4,77.0,22.0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,14.0,14.0,290.9583333333333,278.63690476190476,17.25,clouds,summer,20.0
2012-06-05 02:00:00,16.4,72.0,20.0,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,11.0,8.0,291.2083333333333,278.67261904761904,9.75,light_rain,summer,8.0
2012-06-05 03:00:00,15.5,82.0,13.0,0,0,1,0,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,5.0,3.0,291.0833333333333,278.67261904761904,5.0,light_rain,summer,5.0
2012-06-05 04:00:00,15.5,82.0,13.0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,8.0,5.0,291.0833333333333,278.6845238095238,5.5,light_rain,summer,5.0
2012-06-05 05:00:00,14.6,82.0,11.0,0,0,1,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,35.0,33.0,290.9583333333333,278.6845238095238,19.5,light_rain,summer,36.0
2012-06-05 06:00:00,14.6,82.0,17.0,0,0,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,139.0,154.0,291.0,278.70238095238096,120.0,clear,summer,184.0
2012-06-05 07:00:00,14.6,77.0,20.0,0,0,1,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,517.0,450.0,292.875,278.8809523809524,332.25,clear,summer,569.0
2012-06-05 08:00:00,14.6,77.0,15.0,0,0,1,1,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,665.0,634.0,295.0416666666667,279.5892857142857,568.5,clouds,summer,710.0
2012-06-05 09:00:00,16.4,72.0,17.0,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,282.0,257.0,296.9166666666667,280.0416666666667,310.0,clouds,summer,335.0
2012-06-05 10:00:00,16.4,63.0,20.0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,187.0,183.0,299.125,280.5059523809524,177.75,clouds,summer,176.0
2012-06-05 11:00:00,18.3,56.0,13.0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,239.0,197.0,298.6666666666667,280.4642857142857,206.75,clouds,summer,227.0
2012-06-05 12:00:00,17.4,56.0,15.0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,282.0,237.0,298.1666666666667,280.64285714285717,254.5,clouds,summer,247.0
2012-06-05 13:00:00,20.2,46.0,11.0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,274.0,239.0,296.7083333333333,280.70238095238096,235.0,clouds,summer,267.0
2012-06-05 14:00:00,19.3,46.0,11.0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,270.0,238.0,296.4166666666667,280.8690476190476,178.75,clouds,summer,276.0
2012-06-05 15:00:00,19.3,46.0,9.0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,292.0,256.0,296.6666666666667,281.0952380952381,222.75,clouds,summer,272.0
2012-06-05 16:00:00,20.2,43.0,13.0,0,0,1,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,448.0,393.0,295.8333333333333,281.1904761904762,385.5,clear,summer,473.0
