hour,direct_count,registered_count,total_count,date,hour_of_day,day_of_week,month,is_weekend,conditions,temperature_c,humidity,windspeed_kmh,is_holiday,is_workday
2012-11-03 19:00:00,22,217,239,2012-11-03,19,5,11,1,clear,8.9,50.0,11.0,0,0
2012-11-03 20:00:00,23,158,181,2012-11-03,20,5,11,1,clear,8.0,53.0,9.0,0,0
2012-11-03 21:00:00,31,135,166,2012-11-03,21,5,11,1,clear,8.0,53.0,7.0,0,0
2012-11-03 22:00:00,13,133,146,2012-11-03,22,5,11,1,clear,7.0,57.0,7.0,0,0
2012-11-03 23:00:00,15,133,148,2012-11-03,23,5,11,1,clear,7.0,57.0,7.0,0,0
2012-11-04 00:00:00,5,97,102,2012-11-04,0,6,11,1,clear,6.1,61.0,7.0,0,0
2012-11-04 01:00:00,26,139,165,2012-11-04,1,6,11,1,clear,4.2,81.0,6.0,0,0
2012-11-04 02:00:00,6,31,37,2012-11-04,2,6,11,1,clear,6.1,65.0,0.0,0,0
2012-11-04 03:00:00,1,10,11,2012-11-04,3,6,11,1,clear,5.2,61.0,7.0,0,0
2012-11-04 04:00:00,2,7,9,2012-11-04,4,6,11,1,clear,4.2,65.0,9.0,0,0
2012-11-04 05:00:00,0,5,5,2012-11-04,5,6,11,1,clear,4.2,65.0,7.0,0,0
2012-11-04 06:00:00,2,14,16,2012-11-04,6,6,11,1,clear,5.2,61.0,9.0,0,0
2012-11-04 07:00:00,11,39,50,2012-11-04,7,6,11,1,clear,4.2,65.0,7.0,0,0
2012-11-04 08:00:00,34,115,149,2012-11-04,8,6,11,1,clear,6.1,56.0,9.0,0,0
2012-11-04 09:00:00,56,161,217,2012-11-04,9,6,11,1,clear,7.0,53.0,0.0,0,0
2012-11-04 10:00:00,73,287,360,2012-11-04,10,6,11,1,clear,8.0,49.0,13.0,0,0
2012-11-04 11:00:00,134,311,445,2012-11-04,11,6,11,1,clear,9.9,46.0,15.0,0,0
2012-11-04 12:00:00,150,354,504,2012-11-04,12,6,11,1,clear,9.9,46.0,15.0,0,0
2012-11-04 13:00:00,122,371,493,2012-11-04,13,6,11,1,clear,10.8,43.0,15.0,0,0
2012-11-04 14:00:00,149,360,509,2012-11-04,14,6,11,1,clear,10.8,40.0,13.0,0,0
2012-11-04 15:00:00,149,300,449,2012-11-04,15,6,11,1,clear,10.8,40.0,15.0,0,0
2012-11-04 16:00:00,119,316,435,2012-11-04,16,6,11,1,clear,10.8,40.0,22.0,0,0
2012-11-04 17:00:00,57,270,327,2012-11-04,17,6,11,1,clear,8.9,43.0,13.0,0,0
2012-11-04 18:00:00,31,206,237,2012-11-04,18,6,11,1,clear,8.9,43.0,15.0,0,0
2012-11-04 19:00:00,24,203,227,2012-11-04,19,6,11,1,clear,8.9,43.0,17.0,0,0
2012-11-04 20:00:00,7,134,141,2012-11-04,20,6,11,1,clear,7.0,53.0,24.0,0,0
2012-11-04 21:00:00,16,71,87,2012-11-04,21,6,11,1,clear,6.1,52.0,20.0,0,0
2012-11-04 22:00:00,15,64,79,2012-11-04,22,6,11,1,clear,6.1,52.0,19.0,0,0
2012-11-04 23:00:00,12,41,53,2012-11-04,23,6,11,1,clouds,6.1,56.0,11.0,0,0
2012-11-05 00:00:00,3,20,23,2012-11-05,0,0,11,0,clouds,6.1,56.0,13.0,0,1
2012-11-05 01:00:00,0,8,8,2012-11-05,1,0,11,0,clouds,6.1,56.0,11.0,0,1
2012-11-05 02:00:00,2,4,6,2012-11-05,2,0,11,0,clouds,6.1,56.0,11.0,0,1
2012-11-05 03:00:00,1,3,4,2012-11-05,3,0,11,0,clouds,6.1,56.0,15.0,0,1
2012-11-05 04:00:00,5,11,16,2012-11-05,4,0,11,0,clouds,6.1,52.0,17.0,0,1
2012-11-05 05:00:00,1,38,39,2012-11-05,5,0,11,0,clouds,6.1,52.0,22.0,0,1
2012-11-05 06:00:00,4,135,139,2012-11-05,6,0,11,0,clouds,6.1,49.0,19.0,0,1
2012-11-05 07:00:00,8,453,461,2012-11-05,7,0,11,0,clouds,6.1,49.0,17.0,0,1
2012-11-05 08:00:00,19,629,648,2012-11-05,8,0,11,0,clouds,6.1,49.0,15.0,0,1
2012-11-05 09:00:00,18,239,257,2012-11-05,9,0,11,0,clouds,6.1,52.0,19.0,0,1
2012-11-05 10:00:00,30,112,142,2012-11-05,10,0,11,0,clear,7.0,49.0,19.0,0,1
2012-11-05 11:00:00,31,119,150,2012-11-05,11,0,11,0,clear,8.0,46.0,15.0,0,1
2012-11-05 12:00:00,38,206,244,2012-11-05,12,0,11,0,clear,8.9,43.0,22.0,0,1
2012-11-05 13:00:00,39,183,222,2012-11-05,13,0,11,0,clear,8.9,40.0,17.0,0,1
2012-11-05 14:00:00,31,165,196,2012-11-05,14,0,11,0,clear,9.9,40.0,11.0,0,1
2012-11-05 15:00:00,24,207,231,2012-11-05,15,0,11,0,clear,9.9,40.0,19.0,0,1
2012-11-05 16:00:00,35,325,360,2012-11-05,16,0,11,0,clear,8.9,43.0,19.0,0,1
2012-11-05 17:00:00,34,604,638,2012-11-05,17,0,11,0,clear,8.0,46.0,15.0,0,1
2012-11-05 18:00:00,19,523,542,2012-11-05,18,0,11,0,clear,8.0,46.0,15.0,0,1
2012-11-05 19:00:00,11,361,372,2012-11-05,19,0,11,0,clear,7.0,49.0,11.0,0,1
2012-11-05 20:00:00,13,228,241,2012-11-05,20,0,11,0,clear,7.0,49.0,17.0,0,1
2012-11-05 21:00:00,8,144,152,2012-11-05,21,0,11,0,clear,6.1,52.0,19.0,0,1
2012-11-05 22:00:00,4,111,115,2012-11-05,22,0,11,0,clear,5.2,56.0,13.0,0,1
2012-11-05 23:00:00,0,53,53,2012-11-05,23,0,11,0,clear,4.2,60.0,9.0,0,1
2012-11-06 00:00:00,1,18,19,2012-11-06,0,1,11,0,clear,3.3,60.0,7.0,0,1
2012-11-06 01:00:00,0,8,8,2012-11-06,1,1,11,0,clear,3.3,60.0,11.0,0,1
2012-11-06 02:00:00,0,2,2,2012-11-06,2,1,11,0,clear,3.3,65.0,6.0,0,1
2012-11-06 03:00:00,0,4,4,2012-11-06,3,1,11,0,clear,2.3,64.0,7.0,0,1
2012-11-06 04:00:00,0,7,7,2012-11-06,4,1,11,0,clear,2.3,69.0,6.0,0,1
2012-11-06 05:00:00,1,40,41,2012-11-06,5,1,11,0,clouds,2.3,64.0,13.0,0,1
2012-11-06 06:00:00,6,143,149,2012-11-06,6,1,11,0,clear,2.3,69.0,9.0,0,1
2012-11-06 07:00:00,9,378,387,2012-11-06,7,1,11,0,clear,1.4,69.0,11.0,0,1
2012-11-06 08:00:00,20,568,588,2012-11-06,8,1,11,0,clear,2.3,69.0,11.0,0,1
2012-11-06 09:00:00,25,338,363,2012-11-06,9,1,11,0,clear,4.2,60.0,11.0,0,1
2012-11-06 10:00:00,41,189,230,2012-11-06,10,1,11,0,clear,6.1,49.0,13.0,0,1
2012-11-06 11:00:00,39,177,216,2012-11-06,11,1,11,0,clear,7.0,45.0,9.0,0,1
2012-11-06 12:00:00,31,217,248,2012-11-06,12,1,11,0,clear,7.0,45.0,9.0,0,1
2012-11-06 13:00:00,46,232,278,2012-11-06,13,1,11,0,clear,8.0,46.0,9.0,0,1
2012-11-06 14:00:00,44,196,240,2012-11-06,14,1,11,0,clear,8.9,40.0,7.0,0,1
2012-11-06 15:00:00,45,227,272,2012-11-06,15,1,11,0,clear,8.0,46.0,17.0,0,1
2012-11-06 16:00:00,33,369,402,2012-11-06,16,1,11,0,clear,8.0,46.0,11.0,0,1
2012-11-06 17:00:00,30,597,627,2012-11-06,17,1,11,0,clear,7.0,53.0,15.0,0,1
2012-11-06 18:00:00,20,477,497,2012-11-06,18,1,11,0,clear,7.0,57.0,20.0,0,1
2012-11-06 19:00:00,15,356,371,2012-11-06,19,1,11,0,clear,6.1,56.0,15.0,0,1
2012-11-06 20:00:00,10,218,228,2012-11-06,20,1,11,0,clear,6.1,61.0,15.0,0,1
2012-11-06 21:00:00,14,137,151,2012-11-06,21,1,11,0,clouds,6.1,56.0,17.0,0,1
2012-11-06 22:00:00,17,136,153,2012-11-06,22,1,11,0,clouds,6.1,56.0,15.0,0,1
2012-11-06 23:00:00,19,186,205,2012-11-06,23,1,11,0,clear,6.1,56.0,15.0,0,1
2012-11-07 00:00:00,49,234,283,2012-11-07,0,2,11,0,clouds,6.1,56.0,19.0,0,1
2012-11-07 01:00:00,6,86,92,2012-11-07,1,2,11,0,clouds,5.2,61.0,17.0,0,1
2012-11-07 02:00:00,6,68,74,2012-11-07,2,2,11,0,clouds,5.2,56.0,20.0,0,1
2012-11-07 03:00:00,2,9,11,2012-11-07,3,2,11,0,clouds,5.2,52.0,22.0,0,1
2012-11-07 04:00:00,0,9,9,2012-11-07,4,2,11,0,clouds,5.2,52.0,20.0,0,1
2012-11-07 05:00:00,0,27,27,2012-11-07,5,2,11,0,clouds,5.2,52.0,22.0,0,1
2012-11-07 06:00:00,3,115,118,2012-11-07,6,2,11,0,clouds,4.2,56.0,19.0,0,1
2012-11-07 07:00:00,5,314,319,2012-11-07,7,2,11,0,clouds,4.2,56.0,20.0,0,1
2012-11-07 08:00:00,18,583,601,2012-11-07,8,2,11,0,clouds,4.2,60.0,19.0,0,1
2012-11-07 09:00:00,17,351,368,2012-11-07,9,2,11,0,clouds,4.2,60.0,19.0,0,1
2012-11-07 10:00:00,27,151,178,2012-11-07,10,2,11,0,clouds,5.2,56.0,20.0,0,1
2012-11-07 11:00:00,15,132,147,2012-11-07,11,2,11,0,clouds,7.0,51.0,24.0,0,1
2012-11-07 12:00:00,24,188,212,2012-11-07,12,2,11,0,clouds,7.0,53.0,19.0,0,1
2012-11-07 13:00:00,23,158,181,2012-11-07,13,2,11,0,clouds,7.0,53.0,17.0,0,1
2012-11-07 14:00:00,19,142,161,2012-11-07,14,2,11,0,clouds,7.0,53.0,24.0,0,1
2012-11-07 15:00:00,20,178,198,2012-11-07,15,2,11,0,clouds,7.0,53.0,20.0,0,1
2012-11-07 16:00:00,23,250,273,2012-11-07,16,2,11,0,clouds,7.0,53.0,24.0,0,1
2012-11-07 17:00:00,16,501,517,2012-11-07,17,2,11,0,clouds,7.0,53.0,26.0,0,1
2012-11-07 18:00:00,17,448,465,2012-11-07,18,2,11,0,clouds,7.0,53.0,24.0,0,1
2012-11-07 19:00:00,17,302,319,2012-11-07,19,2,11,0,clouds,6.1,56.0,20.0,0,1
2012-11-07 20:00:00,7,249,256,2012-11-07,20,2,11,0,clouds,7.0,49.0,22.0,0,1
2012-11-07 21:00:00,5,121,126,2012-11-07,21,2,11,0,clouds,7.0,49.0,20.0,0,1
2012-11-07 22:00:00,4,56,60,2012-11-07,22,2,11,0,light_rain,6.1,56.0,17.0,0,1
2012-11-07 23:00:00,3,37,40,2012-11-07,23,2,11,0,light_rain,5.2,65.0,15.0,0,1
2012-11-08 00:00:00,1,14,15,2012-11-08,0,3,11,0,light_rain,5.2,61.0,15.0,0,1
2012-11-08 01:00:00,1,11,12,2012-11-08,1,3,11,0,light_rain,6.1,52.0,24.0,0,1
2012-11-08 02:00:00,1,5,6,2012-11-08,2,3,11,0,clouds,6.1,49.0,15.0,0,1
2012-11-08 04:00:00,1,9,10,2012-11-08,4,3,11,0,clouds,6.1,45.0,19.0,0,1
2012-11-08 05:00:00,0,35,35,2012-11-08,5,3,11,0,clouds,6.1,42.0,15.0,0,1
2012-11-08 06:00:00,2,122,124,2012-11-08,6,3,11,0,clear,6.1,39.0,15.0,0,1
2012-11-08 07:00:00,12,411,423,2012-11-08,7,3,11,0,clear,5.2,36.0,26.0,0,1
2012-11-08 08:00:00,16,652,668,2012-11-08,8,3,11,0,clear,6.1,33.0,19.0,0,1
2012-11-08 09:00:00,22,253,275,2012-11-08,9,3,11,0,clear,7.0,31.0,24.0,0,1
2012-11-08 10:00:00,13,148,161,2012-11-08,10,3,11,0,clear,7.0,31.0,22.0,0,1
2012-11-08 11:00:00,16,155,171,2012-11-08,11,3,11,0,clear,8.9,29.0,26.0,0,1
2012-11-08 12:00:00,33,202,235,2012-11-08,12,3,11,0,clear,10.8,24.0,33.0,0,1
2012-11-08 13:00:00,33,195,228,2012-11-08,13,3,11,0,clear,12.7,18.0,28.0,0,1
2012-11-08 14:00:00,33,149,182,2012-11-08,14,3,11,0,clear,12.7,18.0,28.0,0,1
2012-11-08 15:00:00,32,201,233,2012-11-08,15,3,11,0,clear,12.7,18.0,28.0,0,1
2012-11-08 16:00:00,18,321,339,2012-11-08,16,3,11,0,clear,11.7,16.0,26.0,0,1
2012-11-08 17:00:00,36,556,592,2012-11-08,17,3,11,0,clear,10.8,20.0,20.0,0,1
2012-11-08 18:00:00,16,491,507,2012-11-08,18,3,11,0,clear,10.8,24.0,28.0,0,1
2012-11-08 19:00:00,14,359,373,2012-11-08,19,3,11,0,clear,9.9,27.0,24.0,0,1
2012-11-08 20:00:00,10,235,245,2012-11-08,20,3,11,0,clear,9.9,29.0,31.0,0,1
2012-11-08 21:00:00,11,222,233,2012-11-08,21,3,11,0,clear,8.9,37.0,26.0,0,1
2012-11-08 22:00:00,14,147,161,2012-11-08,22,3,11,0,clear,8.0,42.0,20.0,0,1
2012-11-08 23:00:00,5,82,87,2012-11-08,23,3,11,0,clear,8.0,46.0,24.0,0,1
2012-11-09 00:00:00,9,46,55,2012-11-09,0,4,11,0,clear,8.0,49.0,22.0,0,1
2012-11-09 01:00:00,3,17,20,2012-11-09,1,4,11,0,clear,7.0,53.0,19.0,0,1
2012-11-09 02:00:00,1,11,12,2012-11-09,2,4,11,0,clear,7.0,53.0,17.0,0,1
2012-11-09 03:00:00,3,6,9,2012-11-09,3,4,11,0,clear,7.0,53.0,28.0,0,1
2012-11-09 04:00:00,0,14,14,2012-11-09,4,4,11,0,clear,7.0,53.0,24.0,0,1
2012-11-09 05:00:00,2,25,27,2012-11-09,5,4,11,0,clear,6.1,56.0,13.0,0,1
2012-11-09 06:00:00,5,126,131,2012-11-09,6,4,11,0,clear,4.2,65.0,7.0,0,1
2012-11-09 07:00:00,9,332,341,2012-11-09,7,4,11,0,clear,4.2,65.0,9.0,0,1
2012-11-09 08:00:00,25,668,693,2012-11-09,8,4,11,0,clear,7.0,57.0,11.0,0,1
2012-11-09 09:00:00,23,304,327,2012-11-09,9,4,11,0,clear,8.0,53.0,28.0,0,1
2012-11-09 10:00:00,34,163,197,2012-11-09,10,4,11,0,clear,8.9,50.0,22.0,0,1
2012-11-09 11:00:00,66,185,251,2012-11-09,11,4,11,0,clear,10.8,47.0,20.0,0,1
2012-11-09 12:00:00,48,214,262,2012-11-09,12,4,11,0,clear,12.7,41.0,22.0,0,1
2012-11-09 13:00:00,62,237,299,2012-11-09,13,4,11,0,clear,13.6,38.0,20.0,0,1
2012-11-09 14:00:00,67,207,274,2012-11-09,14,4,11,0,clear,13.6,38.0,13.0,0,1
2012-11-09 15:00:00,78,278,356,2012-11-09,15,4,11,0,clear,13.6,36.0,15.0,0,1
2012-11-09 16:00:00,57,377,434,2012-11-09,16,4,11,0,clear,13.6,38.0,11.0,0,1
2012-11-09 17:00:00,61,593,654,2012-11-09,17,4,11,0,clear,11.7,44.0,9.0,0,1
2012-11-09 18:00:00,46,450,496,2012-11-09,18,4,11,0,clear,11.7,44.0,7.0,0,1
2012-11-09 19:00:00,30,331,361,2012-11-09,19,4,11,0,clear,8.0,71.0,6.0,0,1
2012-11-09 20:00:00,20,235,255,2012-11-09,20,4,11,0,clear,8.9,66.0,9.0,0,1
2012-11-09 21:00:00,23,176,199,2012-11-09,21,4,11,0,clear,8.0,76.0,0.0,0,1
2012-11-09 22:00:00,17,146,163,2012-11-09,22,4,11,0,clear,8.0,71.0,7.0,0,1
2012-11-09 23:00:00,20,142,162,2012-11-09,23,4,11,0,clear,7.0,81.0,6.0,0,1
2012-11-10 00:00:00,16,106,122,2012-11-10,0,5,11,1,clear,7.0,76.0,6.0,0,0
2012-11-10 01:00:00,8,68,76,2012-11-10,1,5,11,1,clear,6.1,81.0,6.0,0,0
2012-11-10 02:00:00,2,42,44,2012-11-10,2,5,11,1,clear,7.0,81.0,0.0,0,0
2012-11-10 03:00:00,9,11,20,2012-11-10,3,5,11,1,clear,6.1,81.0,0.0,0,0
2012-11-10 04:00:00,2,4,6,2012-11-10,4,5,11,1,clear,4.2,87.0,7.0,0,0
2012-11-10 05:00:00,1,9,10,2012-11-10,5,5,11,1,clear,5.2,87.0,0.0,0,0
2012-11-10 06:00:00,5,11,16,2012-11-10,6,5,11,1,clear,3.3,93.0,6.0,0,0
2012-11-10 07:00:00,14,57,71,2012-11-10,7,5,11,1,clear,4.2,87.0,7.0,0,0
2012-11-10 08:00:00,16,130,146,2012-11-10,8,5,11,1,clear,7.0,76.0,0.0,0,0
2012-11-10 09:00:00,43,216,259,2012-11-10,9,5,11,1,clear,8.9,66.0,13.0,0,0
2012-11-10 10:00:00,86,264,350,2012-11-10,10,5,11,1,clear,10.8,58.0,0.0,0,0
2012-11-10 11:00:00,143,323,466,2012-11-10,11,5,11,1,clear,10.8,58.0,7.0,0,0
2012-11-10 12:00:00,258,348,606,2012-11-10,12,5,11,1,clear,14.6,48.0,0.0,0,0
2012-11-10 13:00:00,268,383,651,2012-11-10,13,5,11,1,clear,16.4,39.0,0.0,0,0
2012-11-10 14:00:00,280,347,627,2012-11-10,14,5,11,1,clear,17.4,37.0,0.0,0,0
2012-11-10 15:00:00,216,351,567,2012-11-10,15,5,11,1,clear,16.4,45.0,0.0,0,0
2012-11-10 16:00:00,227,378,605,2012-11-10,16,5,11,1,clear,17.4,37.0,0.0,0,0
2012-11-10 17:00:00,183,318,501,2012-11-10,17,5,11,1,clear,15.5,45.0,13.0,0,0
2012-11-10 18:00:00,103,256,359,2012-11-10,18,5,11,1,clear,12.7,54.0,9.0,0,0
2012-11-10 19:00:00,55,228,283,2012-11-10,19,5,11,1,clear,13.6,51.0,6.0,0,0
2012-11-10 20:00:00,39,153,192,2012-11-10,20,5,11,1,clear,12.7,54.0,0.0,0,0
2012-11-10 21:00:00,51,169,220,2012-11-10,21,5,11,1,clear,10.8,66.0,0.0,0,0
2012-11-10 22:00:00,39,154,193,2012-11-10,22,5,11,1,clear,9.9,71.0,6.0,0,0
2012-11-10 23:00:00,26,120,146,2012-11-10,23,5,11,1,clear,8.9,71.0,7.0,0,0
2012-11-11 00:00:00,14,110,124,2012-11-11,0,6,11,1,clear,8.0,81.0,6.0,0,0
2012-11-11 01:00:00,26,82,108,2012-11-11,1,6,11,1,clear,8.0,76.0,6.0,0,0
2012-11-11 02:00:00,12,58,70,2012-11-11,2,6,11,1,clear,7.0,87.0,7.0,0,0
2012-11-11 03:00:00,9,39,48,2012-11-11,3,6,11,1,clear,8.0,81.0,0.0,0,0
2012-11-11 04:00:00,5,6,11,2012-11-11,4,6,11,1,clear,7.0,81.0,7.0,0,0
2012-11-11 05:00:00,0,12,12,2012-11-11,5,6,11,1,clear,6.1,87.0,9.0,0,0
2012-11-11 06:00:00,3,16,19,2012-11-11,6,6,11,1,clear,6.1,87.0,6.0,0,0
2012-11-11 07:00:00,12,56,68,2012-11-11,7,6,11,1,clear,6.1,89.0,6.0,0,0
2012-11-11 08:00:00,32,87,119,2012-11-11,8,6,11,1,clear,7.0,87.0,7.0,0,0
2012-11-11 09:00:00,94,179,273,2012-11-11,9,6,11,1,clear,8.9,77.0,0.0,0,0
2012-11-11 10:00:00,133,272,405,2012-11-11,10,6,11,1,clear,10.8,69.0,7.0,0,0
2012-11-11 11:00:00,180,324,504,2012-11-11,11,6,11,1,clear,13.6,59.0,9.0,0,0
2012-11-11 12:00:00,195,390,585,2012-11-11,12,6,11,1,clear,15.5,48.0,6.0,0,0
2012-11-11 13:00:00,262,424,686,2012-11-11,13,6,11,1,clear,17.4,45.0,7.0,0,0
2012-11-11 14:00:00,292,362,654,2012-11-11,14,6,11,1,clear,20.2,33.0,11.0,0,0
2012-11-11 15:00:00,304,420,724,2012-11-11,15,6,11,1,clear,18.3,37.0,15.0,0,0
2012-11-11 16:00:00,260,393,653,2012-11-11,16,6,11,1,clear,17.4,42.0,15.0,0,0
2012-11-11 17:00:00,151,342,493,2012-11-11,17,6,11,1,clear,17.4,45.0,11.0,0,0
2012-11-11 18:00:00,102,303,405,2012-11-11,18,6,11,1,clear,16.4,45.0,9.0,0,0
2012-11-11 19:00:00,69,208,277,2012-11-11,19,6,11,1,clear,14.6,55.0,9.0,0,0
2012-11-11 20:00:00,54,146,200,2012-11-11,20,6,11,1,clear,12.7,62.0,11.0,0,0
2012-11-11 21:00:00,44,127,171,2012-11-11,21,6,11,1,clear,12.7,67.0,15.0,0,0
2012-11-11 22:00:00,21,113,134,2012-11-11,22,6,11,1,clear,11.7,71.0,13.0,0,0
2012-11-11 23:00:00,16,93,109,2012-11-11,23,6,11,1,clear,11.7,71.0,13.0,0,0
2012-11-12 00:00:00,6,43,49,2012-11-12,0,0,11,0,clear,11.7,71.0,7.0,1,0
2012-11-12 01:00:00,4,26,30,2012-11-12,1,0,11,0,clear,10.8,76.0,11.0,1,0
2012-11-12 02:00:00,6,14,20,2012-11-12,2,0,11,0,clear,10.8,76.0,9.0,1,0
2012-11-12 03:00:00,1,3,4,2012-11-12,3,0,11,0,clear,10.8,76.0,9.0,1,0
2012-11-12 04:00:00,1,3,4,2012-11-12,4,0,11,0,clear,10.8,76.0,6.0,1,0
2012-11-12 05:00:00,1,23,24,2012-11-12,5,0,11,0,clear,9.9,87.0,0.0,1,0
2012-11-12 06:00:00,7,64,71,2012-11-12,6,0,11,0,clear,9.9,87.0,7.0,1,0
2012-11-12 07:00:00,16,248,264,2012-11-12,7,0,11,0,clear,10.8,87.0,0.0,1,0
2012-11-12 08:00:00,50,490,540,2012-11-12,8,0,11,0,clear,11.7,82.0,11.0,1,0
2012-11-12 09:00:00,60,337,397,2012-11-12,9,0,11,0,clear,12.7,88.0,7.0,1,0
2012-11-12 10:00:00,82,184,266,2012-11-12,10,0,11,0,clear,14.6,77.0,11.0,1,0
2012-11-12 11:00:00,112,255,367,2012-11-12,11,0,11,0,clear,16.4,72.0,11.0,1,0
2012-11-12 12:00:00,105,314,419,2012-11-12,12,0,11,0,clear,18.3,64.0,15.0,1,0
2012-11-12 13:00:00,108,312,420,2012-11-12,13,0,11,0,clear,20.2,60.0,15.0,1,0
2012-11-12 14:00:00,134,310,444,2012-11-12,14,0,11,0,clear,19.3,60.0,19.0,1,0
2012-11-12 15:00:00,102,280,382,2012-11-12,15,0,11,0,clear,18.3,64.0,17.0,1,0
2012-11-12 16:00:00,87,347,434,2012-11-12,16,0,11,0,clear,18.3,64.0,11.0,1,0
2012-11-12 17:00:00,66,530,596,2012-11-12,17,0,11,0,clear,18.3,64.0,19.0,1,0
2012-11-12 18:00:00,65,486,551,2012-11-12,18,0,11,0,clear,16.4,72.0,9.0,1,0
2012-11-12 19:00:00,30,323,353,2012-11-12,19,0,11,0,clear,17.4,73.0,19.0,1,0
2012-11-12 20:00:00,31,273,304,2012-11-12,20,0,11,0,clouds,16.4,77.0,19.0,1,0
2012-11-12 21:00:00,10,145,155,2012-11-12,21,0,11,0,light_rain,17.4,73.0,15.0,1,0
2012-11-12 22:00:00,12,100,112,2012-11-12,22,0,11,0,clear,16.4,77.0,17.0,1,0
2012-11-12 23:00:00,1,62,63,2012-11-12,23,0,11,0,clouds,17.4,77.0,15.0,1,0
2012-11-13 00:00:00,5,18,23,2012-11-13,0,1,11,0,clouds,16.4,83.0,19.0,0,1
2012-11-13 01:00:00,0,5,5,2012-11-13,1,1,11,0,light_rain,12.7,88.0,43.0,0,1
2012-11-13 02:00:00,7,4,11,2012-11-13,2,1,11,0,light_rain,8.9,87.0,30.0,0,1
2012-11-13 03:00:00,2,3,5,2012-11-13,3,1,11,0,light_rain,8.9,87.0,24.0,0,1
2012-11-13 04:00:00,0,9,9,2012-11-13,4,1,11,0,clouds,8.9,81.0,26.0,0,1
2012-11-13 05:00:00,0,18,18,2012-11-13,5,1,11,0,clouds,8.0,87.0,19.0,0,1
2012-11-13 06:00:00,2,48,50,2012-11-13,6,1,11,0,light_rain,7.0,81.0,31.0,0,1
2012-11-13 07:00:00,1,106,107,2012-11-13,7,1,11,0,light_rain,7.0,87.0,17.0,0,1
2012-11-13 08:00:00,4,207,211,2012-11-13,8,1,11,0,light_rain,7.0,87.0,17.0,0,1
2012-11-13 09:00:00,1,109,110,2012-11-13,9,1,11,0,light_rain,7.0,81.0,22.0,0,1
2012-11-13 10:00:00,10,84,94,2012-11-13,10,1,11,0,light_rain,6.1,75.0,26.0,0,1
2012-11-13 11:00:00,22,133,155,2012-11-13,11,1,11,0,clear,7.0,70.0,17.0,0,1
2012-11-13 12:00:00,16,180,196,2012-11-13,12,1,11,0,clear,8.0,61.0,19.0,0,1
2012-11-13 13:00:00,30,188,218,2012-11-13,13,1,11,0,clear,8.0,53.0,17.0,0,1
2012-11-13 14:00:00,34,169,203,2012-11-13,14,1,11,0,clear,9.9,46.0,26.0,0,1
2012-11-13 15:00:00,33,184,217,2012-11-13,15,1,11,0,clear,10.8,40.0,20.0,0,1
2012-11-13 16:00:00,28,282,310,2012-11-13,16,1,11,0,clear,9.9,40.0,20.0,0,1
2012-11-13 17:00:00,33,575,608,2012-11-13,17,1,11,0,clear,8.0,49.0,24.0,0,1
2012-11-13 18:00:00,45,514,559,2012-11-13,18,1,11,0,clear,8.0,49.0,19.0,0,1
2012-11-13 19:00:00,12,344,356,2012-11-13,19,1,11,0,clear,7.0,49.0,24.0,0,1
2012-11-13 20:00:00,12,211,223,2012-11-13,20,1,11,0,clear,6.1,49.0,24.0,0,1
2012-11-13 21:00:00,9,178,187,2012-11-13,21,1,11,0,clear,6.1,49.0,24.0,0,1
2012-11-13 22:00:00,15,120,135,2012-11-13,22,1,11,0,clear,4.2,56.0,22.0,0,1
2012-11-13 23:00:00,6,78,84,2012-11-13,23,1,11,0,clear,4.2,56.0,20.0,0,1
2012-11-14 00:00:00,4,20,24,2012-11-14,0,2,11,0,clear,4.2,56.0,19.0,0,1
2012-11-14 01:00:00,2,10,12,2012-11-14,1,2,11,0,clear,3.3,60.0,20.0,0,1
2012-11-14 02:00:00,0,1,1,2012-11-14,2,2,11,0,clear,3.3,60.0,20.0,0,1
2012-11-14 03:00:00,0,5,5,2012-11-14,3,2,11,0,clear,3.3,65.0,15.0,0,1
2012-11-14 04:00:00,0,6,6,2012-11-14,4,2,11,0,clear,2.3,69.0,13.0,0,1
2012-11-14 05:00:00,0,39,39,2012-11-14,5,2,11,0,clear,2.3,69.0,13.0,0,1
2012-11-14 06:00:00,4,142,146,2012-11-14,6,2,11,0,clear,3.3,65.0,13.0,0,1
2012-11-14 07:00:00,10,405,415,2012-11-14,7,2,11,0,clear,3.3,65.0,19.0,0,1
2012-11-14 08:00:00,27,664,691,2012-11-14,8,2,11,0,clear,5.2,56.0,20.0,0,1
2012-11-14 09:00:00,22,310,332,2012-11-14,9,2,11,0,clear,6.1,52.0,26.0,0,1
2012-11-14 10:00:00,18,153,171,2012-11-14,10,2,11,0,clear,7.0,45.0,24.0,0,1
2012-11-14 11:00:00,25,126,151,2012-11-14,11,2,11,0,clear,7.0,49.0,17.0,0,1
2012-11-14 12:00:00,40,200,240,2012-11-14,12,2,11,0,clear,8.0,46.0,0.0,0,1
2012-11-14 13:00:00,32,182,214,2012-11-14,13,2,11,0,clear,8.9,43.0,17.0,0,1
2012-11-14 14:00:00,20,161,181,2012-11-14,14,2,11,0,clear,8.9,43.0,9.0,0,1
2012-11-14 15:00:00,32,228,260,2012-11-14,15,2,11,0,clear,8.9,43.0,19.0,0,1
2012-11-14 16:00:00,31,290,321,2012-11-14,16,2,11,0,clear,8.0,46.0,7.0,0,1
