hour,registered_count,direct_count,total_count,missing_rental,date,hour_of_day,day_of_week,month,is_weekend,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,missing_weather,is_holiday
2012-08-22 19:00:00,524,56,580,0,2012-08-22,19,2,8,0,clouds,23.0,25.0,74.0,0.0,0,0
2012-08-22 20:00:00,332,59,391,0,2012-08-22,20,2,8,0,clear,22.1,24.0,73.0,13.0,0,0
2012-08-22 21:00:00,291,60,351,0,2012-08-22,21,2,8,0,clear,22.1,24.0,73.0,0.0,0,0
2012-08-22 22:00:00,226,55,281,0,2012-08-22,22,2,8,0,clear,22.1,24.0,73.0,0.0,0,0
2012-08-22 23:00:00,113,27,140,0,2012-08-22,23,2,8,0,clear,22.1,22.0,83.0,0.0,0,0
2012-08-23 00:00:00,51,9,60,0,2012-08-23,0,3,8,0,clear,22.1,23.0,78.0,0.0,0,0
2012-08-23 01:00:00,15,10,25,0,2012-08-23,1,3,8,0,clear,21.1,22.0,83.0,0.0,0,0
2012-08-23 02:00:00,11,9,20,0,2012-08-23,2,3,8,0,clear,21.1,22.0,83.0,0.0,0,0
2012-08-23 03:00:00,6,3,9,0,2012-08-23,3,3,8,0,clear,21.1,22.0,83.0,6.0,0,0
2012-08-23 04:00:00,6,0,6,0,2012-08-23,4,3,8,0,clear,21.1,22.0,83.0,0.0,0,0
2012-08-23 05:00:00,36,1,37,0,2012-08-23,5,3,8,0,clear,21.1,22.0,83.0,0.0,0,0
2012-08-23 06:00:00,178,14,192,0,2012-08-23,6,3,8,0,clouds,20.2,20.0,88.0,6.0,0,0
2012-08-23 07:00:00,463,18,481,0,2012-08-23,7,3,8,0,clouds,21.1,22.0,83.0,6.0,0,0
2012-08-23 08:00:00,662,45,707,0,2012-08-23,8,3,8,0,clouds,23.0,25.0,74.0,6.0,0,0
2012-08-23 09:00:00,354,58,412,0,2012-08-23,9,3,8,0,clouds,24.9,27.0,70.0,0.0,0,0
2012-08-23 10:00:00,157,76,233,0,2012-08-23,10,3,8,0,clear,26.8,29.0,58.0,6.0,0,0
2012-08-23 11:00:00,192,86,278,0,2012-08-23,11,3,8,0,clear,27.7,29.0,48.0,6.0,0,0
2012-08-23 12:00:00,235,97,332,0,2012-08-23,12,3,8,0,clear,28.7,29.0,38.0,0.0,0,0
2012-08-23 13:00:00,253,93,346,0,2012-08-23,13,3,8,0,clear,30.5,32.0,38.0,6.0,0,0
2012-08-23 14:00:00,191,114,305,0,2012-08-23,14,3,8,0,clear,28.7,30.0,46.0,15.0,0,0
2012-08-23 15:00:00,201,104,305,0,2012-08-23,15,3,8,0,clear,28.7,30.0,46.0,9.0,0,0
2012-08-23 16:00:00,344,121,465,0,2012-08-23,16,3,8,0,clear,27.7,29.0,48.0,11.0,0,0
2012-08-23 17:00:00,709,111,820,0,2012-08-23,17,3,8,0,clear,27.7,29.0,45.0,15.0,0,0
2012-08-23 18:00:00,811,130,941,0,2012-08-23,18,3,8,0,clear,26.8,28.0,48.0,15.0,0,0
2012-08-23 19:00:00,537,96,633,0,2012-08-23,19,3,8,0,clear,25.8,28.0,51.0,6.0,0,0
2012-08-23 20:00:00,404,70,474,0,2012-08-23,20,3,8,0,clear,24.9,27.0,61.0,7.0,0,0
2012-08-23 21:00:00,276,53,329,0,2012-08-23,21,3,8,0,clear,24.9,27.0,61.0,9.0,0,0
2012-08-23 22:00:00,177,21,198,0,2012-08-23,22,3,8,0,clouds,24.0,26.0,61.0,7.0,0,0
2012-08-23 23:00:00,133,24,157,0,2012-08-23,23,3,8,0,clouds,23.0,25.0,69.0,0.0,0,0
2012-08-24 00:00:00,84,27,111,0,2012-08-24,0,4,8,0,clouds,23.0,25.0,69.0,0.0,0,0
2012-08-24 01:00:00,37,5,42,0,2012-08-24,1,4,8,0,clouds,22.1,24.0,73.0,0.0,0,0
2012-08-24 02:00:00,15,1,16,0,2012-08-24,2,4,8,0,clear,23.0,25.0,69.0,0.0,0,0
2012-08-24 03:00:00,6,2,8,0,2012-08-24,3,4,8,0,clear,22.1,24.0,73.0,0.0,0,0
2012-08-24 04:00:00,6,2,8,0,2012-08-24,4,4,8,0,clouds,22.1,24.0,73.0,0.0,0,0
2012-08-24 05:00:00,37,1,38,0,2012-08-24,5,4,8,0,clear,22.1,23.0,78.0,0.0,0,0
2012-08-24 06:00:00,142,9,151,0,2012-08-24,6,4,8,0,clouds,21.1,22.0,83.0,0.0,0,0
2012-08-24 07:00:00,412,13,425,0,2012-08-24,7,4,8,0,clouds,22.1,23.0,78.0,0.0,0,0
2012-08-24 08:00:00,703,41,744,0,2012-08-24,8,4,8,0,clouds,23.0,25.0,74.0,0.0,0,0
2012-08-24 09:00:00,331,58,389,0,2012-08-24,9,4,8,0,clouds,25.8,28.0,58.0,0.0,0,0
2012-08-24 10:00:00,184,78,262,0,2012-08-24,10,4,8,0,clouds,27.7,29.0,48.0,0.0,0,0
2012-08-24 11:00:00,212,69,281,0,2012-08-24,11,4,8,0,clouds,27.7,29.0,48.0,7.0,0,0
2012-08-24 12:00:00,276,95,371,0,2012-08-24,12,4,8,0,clouds,27.7,29.0,45.0,6.0,0,0
2012-08-24 13:00:00,272,79,351,0,2012-08-24,13,4,8,0,clouds,29.6,31.0,41.0,7.0,0,0
2012-08-24 14:00:00,229,109,338,0,2012-08-24,14,4,8,0,clear,28.7,30.0,43.0,7.0,0,0
2012-08-24 15:00:00,251,99,350,0,2012-08-24,15,4,8,0,clouds,27.7,29.0,48.0,9.0,0,0
2012-08-24 16:00:00,414,101,515,0,2012-08-24,16,4,8,0,clouds,27.7,29.0,48.0,9.0,0,0
2012-08-24 17:00:00,695,117,812,0,2012-08-24,17,4,8,0,clouds,26.8,28.0,51.0,15.0,0,0
2012-08-24 18:00:00,627,109,736,0,2012-08-24,18,4,8,0,clouds,25.8,29.0,62.0,13.0,0,0
2012-08-24 19:00:00,430,106,536,0,2012-08-24,19,4,8,0,clouds,25.8,28.0,58.0,11.0,0,0
2012-08-24 20:00:00,297,66,363,0,2012-08-24,20,4,8,0,clouds,24.9,27.0,65.0,15.0,0,0
2012-08-24 21:00:00,248,58,306,0,2012-08-24,21,4,8,0,clouds,24.9,27.0,61.0,11.0,0,0
2012-08-24 22:00:00,209,42,251,0,2012-08-24,22,4,8,0,clouds,24.9,27.0,61.0,0.0,0,0
2012-08-24 23:00:00,140,38,178,0,2012-08-24,23,4,8,0,clouds,24.0,26.0,69.0,6.0,0,0
2012-08-25 00:00:00,114,21,135,0,2012-08-25,0,5,8,1,clouds,24.9,27.0,61.0,0.0,0,0
2012-08-25 01:00:00,100,15,115,0,2012-08-25,1,5,8,1,clouds,24.0,26.0,69.0,0.0,0,0
2012-08-25 02:00:00,61,18,79,0,2012-08-25,2,5,8,1,clouds,23.0,25.0,74.0,6.0,0,0
2012-08-25 03:00:00,31,7,38,0,2012-08-25,3,5,8,1,clear,23.0,25.0,69.0,6.0,0,0
2012-08-25 04:00:00,9,3,12,0,2012-08-25,4,5,8,1,clouds,23.0,25.0,69.0,7.0,0,0
2012-08-25 05:00:00,10,4,14,0,2012-08-25,5,5,8,1,clouds,22.1,24.0,73.0,11.0,0,0
2012-08-25 06:00:00,25,5,30,0,2012-08-25,6,5,8,1,clouds,22.1,23.0,78.0,11.0,0,0
2012-08-25 07:00:00,88,14,102,0,2012-08-25,7,5,8,1,clouds,22.1,23.0,78.0,13.0,0,0
2012-08-25 08:00:00,133,29,162,0,2012-08-25,8,5,8,1,clouds,23.0,25.0,74.0,17.0,0,0
2012-08-25 09:00:00,228,60,288,0,2012-08-25,9,5,8,1,clouds,24.0,26.0,69.0,19.0,0,0
2012-08-25 10:00:00,294,148,442,0,2012-08-25,10,5,8,1,clouds,24.9,27.0,65.0,20.0,0,0
2012-08-25 11:00:00,314,143,457,0,2012-08-25,11,5,8,1,clouds,25.8,29.0,62.0,19.0,0,0
2012-08-25 12:00:00,367,217,584,0,2012-08-25,12,5,8,1,light_rain,25.8,28.0,54.0,26.0,0,0
2012-08-25 13:00:00,331,186,517,0,2012-08-25,13,5,8,1,clouds,25.8,28.0,51.0,24.0,0,0
2012-08-25 14:00:00,332,150,482,0,2012-08-25,14,5,8,1,light_rain,23.0,25.0,65.0,17.0,0,0
2012-08-25 15:00:00,154,79,233,0,2012-08-25,15,5,8,1,clouds,22.1,24.0,73.0,22.0,0,0
2012-08-25 16:00:00,260,174,434,0,2012-08-25,16,5,8,1,clouds,23.0,25.0,74.0,20.0,0,0
2012-08-25 17:00:00,271,132,403,0,2012-08-25,17,5,8,1,clouds,23.0,25.0,74.0,22.0,0,0
2012-08-25 18:00:00,261,122,383,0,2012-08-25,18,5,8,1,clouds,23.0,25.0,69.0,31.0,0,0
2012-08-25 19:00:00,257,97,354,0,2012-08-25,19,5,8,1,clouds,22.1,23.0,78.0,20.0,0,0
2012-08-25 20:00:00,176,65,241,0,2012-08-25,20,5,8,1,light_rain,21.1,22.0,83.0,17.0,0,0
2012-08-25 21:00:00,148,60,208,0,2012-08-25,21,5,8,1,clear,21.1,22.0,83.0,24.0,0,0
2012-08-25 22:00:00,136,46,182,0,2012-08-25,22,5,8,1,clear,21.1,22.0,83.0,24.0,0,0
2012-08-25 23:00:00,124,34,158,0,2012-08-25,23,5,8,1,clouds,21.1,22.0,83.0,17.0,0,0
2012-08-26 00:00:00,111,23,134,0,2012-08-26,0,6,8,1,clear,22.1,22.0,89.0,17.0,0,0
2012-08-26 01:00:00,116,18,134,0,2012-08-26,1,6,8,1,clear,22.1,22.0,89.0,13.0,0,0
2012-08-26 02:00:00,104,12,116,0,2012-08-26,2,6,8,1,clouds,22.1,22.0,89.0,15.0,0,0
2012-08-26 03:00:00,42,11,53,0,2012-08-26,3,6,8,1,clouds,22.1,22.0,89.0,17.0,0,0
2012-08-26 04:00:00,11,5,16,0,2012-08-26,4,6,8,1,clouds,22.1,22.0,89.0,13.0,0,0
2012-08-26 05:00:00,13,3,16,0,2012-08-26,5,6,8,1,clear,22.1,22.0,89.0,13.0,0,0
2012-08-26 06:00:00,16,5,21,0,2012-08-26,6,6,8,1,clear,21.1,21.0,88.0,20.0,0,0
2012-08-26 07:00:00,23,11,34,0,2012-08-26,7,6,8,1,clear,22.1,22.0,89.0,13.0,0,0
2012-08-26 08:00:00,112,21,133,0,2012-08-26,8,6,8,1,clear,24.0,26.0,79.0,19.0,0,0
2012-08-26 09:00:00,196,67,263,0,2012-08-26,9,6,8,1,clear,24.0,26.0,79.0,17.0,0,0
2012-08-26 10:00:00,258,127,385,0,2012-08-26,10,6,8,1,clear,26.8,30.0,66.0,26.0,0,0
2012-08-26 11:00:00,332,150,482,0,2012-08-26,11,6,8,1,clear,26.8,30.0,66.0,24.0,0,0
2012-08-26 12:00:00,401,225,626,0,2012-08-26,12,6,8,1,light_rain,25.8,30.0,74.0,24.0,0,0
2012-08-26 13:00:00,375,166,541,0,2012-08-26,13,6,8,1,light_rain,23.0,24.0,78.0,28.0,0,0
2012-08-26 14:00:00,252,125,377,0,2012-08-26,14,6,8,1,clear,22.1,22.0,89.0,7.0,0,0
2012-08-26 15:00:00,259,132,391,0,2012-08-26,15,6,8,1,light_rain,22.1,22.0,89.0,19.0,0,0
2012-08-26 16:00:00,116,57,173,0,2012-08-26,16,6,8,1,light_rain,22.1,22.0,89.0,19.0,0,0
2012-08-26 17:00:00,172,61,233,0,2012-08-26,17,6,8,1,clear,22.1,22.0,89.0,15.0,0,0
2012-08-26 18:00:00,187,77,264,0,2012-08-26,18,6,8,1,clouds,22.1,22.0,89.0,6.0,0,0
2012-08-26 19:00:00,212,80,292,0,2012-08-26,19,6,8,1,clouds,22.1,22.0,89.0,11.0,0,0
2012-08-26 20:00:00,171,40,211,0,2012-08-26,20,6,8,1,clear,22.1,22.0,89.0,11.0,0,0
2012-08-26 21:00:00,140,26,166,0,2012-08-26,21,6,8,1,clear,22.1,22.0,83.0,9.0,0,0
2012-08-26 22:00:00,94,20,114,0,2012-08-26,22,6,8,1,clear,21.1,21.0,88.0,6.0,0,0
2012-08-26 23:00:00,59,21,80,0,2012-08-26,23,6,8,1,clear,21.1,22.0,83.0,6.0,0,0
2012-08-27 00:00:00,28,4,32,0,2012-08-27,0,0,8,0,clear,21.1,22.0,83.0,0.0,0,0
2012-08-27 01:00:00,4,3,7,0,2012-08-27,1,0,8,0,clear,21.1,21.0,88.0,6.0,0,0
2012-08-27 02:00:00,8,0,8,0,2012-08-27,2,0,8,0,clear,21.1,21.0,88.0,9.0,0,0
2012-08-27 03:00:00,3,1,4,0,2012-08-27,3,0,8,0,clear,21.1,21.0,88.0,6.0,0,0
2012-08-27 04:00:00,11,1,12,0,2012-08-27,4,0,8,0,clear,21.1,22.0,83.0,0.0,0,0
2012-08-27 05:00:00,32,4,36,0,2012-08-27,5,0,8,0,clear,21.1,21.0,88.0,0.0,0,0
2012-08-27 06:00:00,141,4,145,0,2012-08-27,6,0,8,0,clear,21.1,21.0,88.0,0.0,0,0
2012-08-27 07:00:00,418,15,433,0,2012-08-27,7,0,8,0,clear,23.0,24.0,83.0,0.0,0,0
2012-08-27 08:00:00,670,29,699,0,2012-08-27,8,0,8,0,clear,23.0,24.0,83.0,6.0,0,0
2012-08-27 09:00:00,302,40,342,0,2012-08-27,9,0,8,0,clear,23.0,24.0,83.0,7.0,0,0
2012-08-27 10:00:00,143,63,206,0,2012-08-27,10,0,8,0,clear,25.8,30.0,74.0,9.0,0,0
2012-08-27 11:00:00,182,47,229,0,2012-08-27,11,0,8,0,clear,26.8,30.0,66.0,13.0,0,0
2012-08-27 12:00:00,214,69,283,0,2012-08-27,12,0,8,0,clear,27.7,31.0,62.0,0.0,0,0
2012-08-27 13:00:00,211,77,288,0,2012-08-27,13,0,8,0,clear,27.7,31.0,57.0,11.0,0,0
2012-08-27 14:00:00,180,66,246,0,2012-08-27,14,0,8,0,clear,29.6,33.0,49.0,6.0,0,0
2012-08-27 15:00:00,205,77,282,0,2012-08-27,15,0,8,0,clear,29.6,34.0,55.0,20.0,0,0
2012-08-27 16:00:00,367,77,444,0,2012-08-27,16,0,8,0,clear,29.6,34.0,55.0,17.0,0,0
2012-08-27 17:00:00,744,101,845,0,2012-08-27,17,0,8,0,clear,29.6,32.0,46.0,15.0,0,0
2012-08-27 18:00:00,751,83,834,0,2012-08-27,18,0,8,0,clear,28.7,31.0,52.0,17.0,0,0
2012-08-27 19:00:00,499,74,573,0,2012-08-27,19,0,8,0,clear,26.8,30.0,70.0,15.0,0,0
2012-08-27 20:00:00,366,50,416,0,2012-08-27,20,0,8,0,clear,26.8,30.0,70.0,13.0,0,0
2012-08-27 21:00:00,239,39,278,0,2012-08-27,21,0,8,0,clear,25.8,30.0,74.0,13.0,0,0
2012-08-27 22:00:00,131,30,161,0,2012-08-27,22,0,8,0,clear,24.9,28.0,84.0,13.0,0,0
2012-08-27 23:00:00,79,35,114,0,2012-08-27,23,0,8,0,clear,24.9,28.0,84.0,11.0,0,0
2012-08-28 00:00:00,29,9,38,0,2012-08-28,0,1,8,0,clear,24.9,28.0,84.0,17.0,0,0
2012-08-28 01:00:00,17,4,21,0,2012-08-28,1,1,8,0,clear,24.0,26.0,89.0,13.0,0,0
2012-08-28 02:00:00,13,2,15,0,2012-08-28,2,1,8,0,clear,24.0,26.0,83.0,17.0,0,0
2012-08-28 03:00:00,4,0,4,0,2012-08-28,3,1,8,0,clear,23.0,23.0,89.0,9.0,0,0
2012-08-28 04:00:00,6,2,8,0,2012-08-28,4,1,8,0,clear,23.0,24.0,83.0,9.0,0,0
2012-08-28 05:00:00,39,3,42,0,2012-08-28,5,1,8,0,clouds,23.0,24.0,83.0,6.0,0,0
2012-08-28 06:00:00,144,3,147,0,2012-08-28,6,1,8,0,clouds,23.0,23.0,89.0,7.0,0,0
2012-08-28 07:00:00,255,14,269,0,2012-08-28,7,1,8,0,clouds,23.0,24.0,83.0,7.0,0,0
2012-08-28 08:00:00,668,25,693,0,2012-08-28,8,1,8,0,clouds,23.0,25.0,85.0,7.0,0,0
2012-08-28 09:00:00,351,44,395,0,2012-08-28,9,1,8,0,clouds,24.9,28.0,79.0,11.0,0,0
2012-08-28 10:00:00,165,39,204,0,2012-08-28,10,1,8,0,clear,26.8,29.0,62.0,17.0,0,0
2012-08-28 11:00:00,171,47,218,0,2012-08-28,11,1,8,0,clear,28.7,32.0,55.0,17.0,0,0
2012-08-28 12:00:00,241,56,297,0,2012-08-28,12,1,8,0,clear,29.6,33.0,49.0,19.0,0,0
2012-08-28 13:00:00,232,56,288,0,2012-08-28,13,1,8,0,clear,30.5,33.0,43.0,20.0,0,0
2012-08-28 14:00:00,179,72,251,0,2012-08-28,14,1,8,0,clear,31.5,33.0,38.0,22.0,0,0
2012-08-28 15:00:00,258,59,317,0,2012-08-28,15,1,8,0,clear,30.5,32.0,34.0,20.0,0,0
2012-08-28 16:00:00,396,84,480,0,2012-08-28,16,1,8,0,clear,30.5,31.0,33.0,22.0,0,0
2012-08-28 17:00:00,774,90,864,0,2012-08-28,17,1,8,0,clear,29.6,30.0,35.0,26.0,0,0
2012-08-28 18:00:00,736,82,818,0,2012-08-28,18,1,8,0,clear,28.7,30.0,40.0,17.0,0,0
2012-08-28 19:00:00,515,82,597,0,2012-08-28,19,1,8,0,clear,26.8,28.0,45.0,11.0,0,0
2012-08-28 20:00:00,348,87,435,0,2012-08-28,20,1,8,0,clear,25.8,28.0,48.0,7.0,0,0
2012-08-28 21:00:00,276,38,314,0,2012-08-28,21,1,8,0,clear,25.8,28.0,48.0,6.0,0,0
2012-08-28 22:00:00,196,20,216,0,2012-08-28,22,1,8,0,clear,24.9,27.0,54.0,0.0,0,0
2012-08-28 23:00:00,92,17,109,0,2012-08-28,23,1,8,0,clear,24.0,26.0,57.0,0.0,0,0
2012-08-29 00:00:00,39,8,47,0,2012-08-29,0,2,8,0,clear,23.0,25.0,69.0,0.0,0,0
2012-08-29 01:00:00,12,2,14,0,2012-08-29,1,2,8,0,clear,22.1,24.0,69.0,9.0,0,0
2012-08-29 02:00:00,4,2,6,0,2012-08-29,2,2,8,0,clear,21.1,23.0,73.0,9.0,0,0
2012-08-29 03:00:00,9,0,9,0,2012-08-29,3,2,8,0,clear,21.1,23.0,73.0,7.0,0,0
2012-08-29 04:00:00,8,2,10,0,2012-08-29,4,2,8,0,clear,20.2,23.0,73.0,15.0,0,0
2012-08-29 05:00:00,37,3,40,0,2012-08-29,5,2,8,0,clear,20.2,23.0,73.0,13.0,0,0
2012-08-29 06:00:00,175,6,181,0,2012-08-29,6,2,8,0,clear,20.2,23.0,73.0,13.0,0,0
2012-08-29 07:00:00,531,23,554,0,2012-08-29,7,2,8,0,clear,22.1,24.0,65.0,6.0,0,0
2012-08-29 08:00:00,780,28,808,0,2012-08-29,8,2,8,0,clear,23.0,25.0,61.0,11.0,0,0
2012-08-29 09:00:00,308,40,348,0,2012-08-29,9,2,8,0,clear,24.9,27.0,51.0,13.0,0,0
2012-08-29 10:00:00,144,34,178,0,2012-08-29,10,2,8,0,clear,25.8,28.0,48.0,11.0,0,0
2012-08-29 11:00:00,186,67,253,0,2012-08-29,11,2,8,0,clear,25.8,27.0,45.0,0.0,0,0
2012-08-29 12:00:00,281,79,360,0,2012-08-29,12,2,8,0,clear,27.7,29.0,40.0,0.0,0,0
2012-08-29 13:00:00,232,68,300,0,2012-08-29,13,2,8,0,clear,26.8,28.0,42.0,0.0,0,0
2012-08-29 14:00:00,214,87,301,0,2012-08-29,14,2,8,0,clear,27.7,29.0,40.0,6.0,0,0
2012-08-29 15:00:00,242,96,338,0,2012-08-29,15,2,8,0,clear,27.7,29.0,40.0,13.0,0,0
2012-08-29 16:00:00,389,104,493,0,2012-08-29,16,2,8,0,clear,27.7,28.0,37.0,9.0,0,0
2012-08-29 17:00:00,762,108,870,0,2012-08-29,17,2,8,0,clear,28.7,29.0,35.0,15.0,0,0
2012-08-29 18:00:00,693,119,812,0,2012-08-29,18,2,8,0,clear,26.8,28.0,42.0,11.0,0,0
2012-08-29 19:00:00,523,120,643,0,2012-08-29,19,2,8,0,clear,24.9,27.0,54.0,13.0,0,0
2012-08-29 20:00:00,378,49,427,0,2012-08-29,20,2,8,0,clear,24.0,26.0,57.0,0.0,0,0
2012-08-29 21:00:00,265,48,313,0,2012-08-29,21,2,8,0,clear,23.0,25.0,54.0,7.0,0,0
2012-08-29 22:00:00,185,50,235,0,2012-08-29,22,2,8,0,clear,23.0,25.0,54.0,0.0,0,0
2012-08-29 23:00:00,123,34,157,0,2012-08-29,23,2,8,0,clear,23.0,25.0,57.0,0.0,0,0
2012-08-30 00:00:00,51,14,65,0,2012-08-30,0,3,8,0,clear,22.1,24.0,69.0,0.0,0,0
2012-08-30 01:00:00,17,6,23,0,2012-08-30,1,3,8,0,clear,22.1,24.0,65.0,0.0,0,0
2012-08-30 02:00:00,14,3,17,0,2012-08-30,2,3,8,0,clear,21.1,23.0,73.0,0.0,0,0
2012-08-30 03:00:00,5,0,5,0,2012-08-30,3,3,8,0,clear,21.1,23.0,73.0,0.0,0,0
2012-08-30 04:00:00,4,4,8,0,2012-08-30,4,3,8,0,clear,21.1,23.0,73.0,0.0,0,0
2012-08-30 05:00:00,33,2,35,0,2012-08-30,5,3,8,0,clear,21.1,23.0,73.0,0.0,0,0
2012-08-30 06:00:00,155,8,163,0,2012-08-30,6,3,8,0,clear,20.2,21.0,83.0,11.0,0,0
2012-08-30 07:00:00,501,31,532,0,2012-08-30,7,3,8,0,clear,22.1,24.0,73.0,0.0,0,0
2012-08-30 08:00:00,701,53,754,0,2012-08-30,8,3,8,0,clear,23.0,25.0,65.0,0.0,0,0
2012-08-30 09:00:00,339,57,396,0,2012-08-30,9,3,8,0,clear,24.9,27.0,58.0,0.0,0,0
2012-08-30 10:00:00,161,73,234,0,2012-08-30,10,3,8,0,clear,25.8,28.0,54.0,0.0,0,0
2012-08-30 11:00:00,191,85,276,0,2012-08-30,11,3,8,0,clear,27.7,29.0,40.0,6.0,0,0
2012-08-30 12:00:00,221,73,294,0,2012-08-30,12,3,8,0,clear,27.7,29.0,45.0,9.0,0,0
2012-08-30 13:00:00,214,76,290,0,2012-08-30,13,3,8,0,clear,27.7,29.0,48.0,7.0,0,0
2012-08-30 14:00:00,199,74,273,0,2012-08-30,14,3,8,0,clear,27.7,29.0,48.0,9.0,0,0
2012-08-30 15:00:00,239,99,338,0,2012-08-30,15,3,8,0,clear,29.6,32.0,46.0,11.0,0,0
2012-08-30 16:00:00,405,77,482,0,2012-08-30,16,3,8,0,clear,29.6,32.0,43.0,11.0,0,0
2012-08-30 17:00:00,751,93,844,0,2012-08-30,17,3,8,0,clear,30.5,32.0,34.0,15.0,0,0
2012-08-30 18:00:00,744,109,853,0,2012-08-30,18,3,8,0,clear,29.6,31.0,38.0,9.0,0,0
2012-08-30 19:00:00,532,78,610,0,2012-08-30,19,3,8,0,clear,27.7,29.0,48.0,9.0,0,0
2012-08-30 20:00:00,403,68,471,0,2012-08-30,20,3,8,0,clear,26.8,29.0,58.0,11.0,0,0
2012-08-30 21:00:00,275,32,307,0,2012-08-30,21,3,8,0,clear,25.8,29.0,66.0,9.0,0,0
2012-08-30 22:00:00,253,38,291,0,2012-08-30,22,3,8,0,clear,24.9,27.0,70.0,0.0,0,0
2012-08-30 23:00:00,133,19,152,0,2012-08-30,23,3,8,0,clear,24.9,28.0,74.0,7.0,0,0
2012-08-31 00:00:00,69,13,82,0,2012-08-31,0,4,8,0,clear,24.0,26.0,83.0,11.0,0,0
2012-08-31 01:00:00,24,8,32,0,2012-08-31,1,4,8,0,clear,24.0,26.0,83.0,11.0,0,0
2012-08-31 02:00:00,11,9,20,0,2012-08-31,2,4,8,0,clear,23.0,23.0,89.0,9.0,0,0
2012-08-31 03:00:00,2,3,5,0,2012-08-31,3,4,8,0,clear,23.0,23.0,89.0,7.0,0,0
2012-08-31 04:00:00,7,0,7,0,2012-08-31,4,4,8,0,clear,22.1,22.0,89.0,9.0,0,0
2012-08-31 05:00:00,27,2,29,0,2012-08-31,5,4,8,0,clear,22.1,22.0,89.0,11.0,0,0
2012-08-31 06:00:00,101,7,108,0,2012-08-31,6,4,8,0,clouds,22.1,22.0,89.0,11.0,0,0
2012-08-31 07:00:00,400,21,421,0,2012-08-31,7,4,8,0,clouds,22.1,22.0,89.0,6.0,0,0
2012-08-31 08:00:00,654,36,690,0,2012-08-31,8,4,8,0,clouds,24.9,28.0,74.0,0.0,0,0
2012-08-31 09:00:00,337,61,398,0,2012-08-31,9,4,8,0,clear,26.8,30.0,70.0,0.0,0,0
2012-08-31 10:00:00,197,59,256,0,2012-08-31,10,4,8,0,clear,27.7,31.0,62.0,6.0,0,0
2012-08-31 11:00:00,221,88,309,0,2012-08-31,11,4,8,0,clear,32.4,33.0,28.0,20.0,0,0
2012-08-31 12:00:00,290,120,410,0,2012-08-31,12,4,8,0,clear,32.4,33.0,26.0,17.0,0,0
2012-08-31 13:00:00,271,97,368,0,2012-08-31,13,4,8,0,clear,33.4,34.0,27.0,22.0,0,0
2012-08-31 14:00:00,324,112,436,0,2012-08-31,14,4,8,0,clear,34.3,35.0,25.0,15.0,0,0
2012-08-31 15:00:00,417,109,526,0,2012-08-31,15,4,8,0,clear,34.3,36.0,27.0,20.0,0,0
2012-08-31 16:00:00,417,111,528,0,2012-08-31,16,4,8,0,clear,34.3,36.0,27.0,17.0,0,0
2012-08-31 17:00:00,488,129,617,0,2012-08-31,17,4,8,0,clear,33.4,35.0,32.0,11.0,0,0
2012-08-31 18:00:00,459,87,546,0,2012-08-31,18,4,8,0,clear,32.4,34.0,36.0,17.0,0,0
2012-08-31 19:00:00,361,91,452,0,2012-08-31,19,4,8,0,clear,29.6,33.0,49.0,9.0,0,0
2012-08-31 20:00:00,254,102,356,0,2012-08-31,20,4,8,0,clear,29.6,33.0,49.0,9.0,0,0
2012-08-31 21:00:00,232,71,303,0,2012-08-31,21,4,8,0,clear,27.7,31.0,58.0,13.0,0,0
2012-08-31 22:00:00,212,65,277,0,2012-08-31,22,4,8,0,clear,27.7,31.0,58.0,13.0,0,0
2012-08-31 23:00:00,142,32,174,0,2012-08-31,23,4,8,0,clear,26.8,29.0,62.0,7.0,0,0
2012-09-01 00:00:00,146,22,168,0,2012-09-01,0,5,9,1,clear,26.8,29.0,62.0,7.0,0,0
2012-09-01 01:00:00,68,11,79,0,2012-09-01,1,5,9,1,clear,25.8,30.0,74.0,9.0,0,0
2012-09-01 02:00:00,61,8,69,0,2012-09-01,2,5,9,1,clear,24.9,27.0,70.0,11.0,0,0
2012-09-01 03:00:00,29,6,35,0,2012-09-01,3,5,9,1,clear,24.9,27.0,70.0,7.0,0,0
2012-09-01 04:00:00,9,3,12,0,2012-09-01,4,5,9,1,clear,24.9,27.0,70.0,0.0,0,0
2012-09-01 05:00:00,20,2,22,0,2012-09-01,5,5,9,1,clear,24.0,26.0,79.0,0.0,0,0
2012-09-01 06:00:00,23,13,36,0,2012-09-01,6,5,9,1,clear,24.0,26.0,79.0,0.0,0,0
2012-09-01 07:00:00,58,8,66,0,2012-09-01,7,5,9,1,clouds,26.8,29.0,58.0,9.0,0,0
2012-09-01 08:00:00,134,28,162,0,2012-09-01,8,5,9,1,clouds,27.7,31.0,58.0,17.0,0,0
2012-09-01 09:00:00,175,62,237,0,2012-09-01,9,5,9,1,clouds,27.7,31.0,58.0,13.0,0,0
2012-09-01 10:00:00,289,128,417,0,2012-09-01,10,5,9,1,clouds,28.7,32.0,55.0,13.0,0,0
2012-09-01 11:00:00,273,219,492,0,2012-09-01,11,5,9,1,clouds,29.6,34.0,55.0,15.0,0,0
2012-09-01 12:00:00,284,187,471,0,2012-09-01,12,5,9,1,clouds,29.6,34.0,55.0,11.0,0,0
