hour,date,hour_of_day,day_of_week,month,is_weekend,temperature_c,humidity,windspeed_kmh,conditions,registered_count,direct_count,total_count,holiday,is_holiday,is_workday
2012-06-13 00:00:00,2012-06-13,0,2,6,0,23.0,94.0,13.0,clouds,27,7,34,,0,1
2012-06-13 01:00:00,2012-06-13,1,2,6,0,22.1,78.0,0.0,clear,21,7,28,,0,1
2012-06-13 02:00:00,2012-06-13,2,2,6,0,21.1,83.0,9.0,clear,4,0,4,,0,1
2012-06-13 03:00:00,2012-06-13,3,2,6,0,21.1,83.0,13.0,clear,7,1,8,,0,1
2012-06-13 04:00:00,2012-06-13,4,2,6,0,20.2,83.0,9.0,clear,9,1,10,,0,1
2012-06-13 05:00:00,2012-06-13,5,2,6,0,20.2,83.0,13.0,clear,38,2,40,,0,1
2012-06-13 06:00:00,2012-06-13,6,2,6,0,20.2,83.0,15.0,clear,188,6,194,,0,1
2012-06-13 07:00:00,2012-06-13,7,2,6,0,20.2,83.0,20.0,clear,480,25,505,,0,1
2012-06-13 08:00:00,2012-06-13,8,2,6,0,21.1,73.0,35.0,clouds,672,41,713,,0,1
2012-06-13 09:00:00,2012-06-13,9,2,6,0,22.1,69.0,39.0,clouds,298,54,352,,0,1
2012-06-13 10:00:00,2012-06-13,10,2,6,0,22.1,65.0,28.0,clouds,134,64,198,,0,1
2012-06-13 11:00:00,2012-06-13,11,2,6,0,23.0,54.0,30.0,clouds,182,64,246,,0,1
2012-06-13 12:00:00,2012-06-13,12,2,6,0,24.0,44.0,28.0,clouds,241,93,334,,0,1
2012-06-13 13:00:00,2012-06-13,13,2,6,0,24.9,45.0,26.0,clouds,203,52,255,,0,1
2012-06-13 14:00:00,2012-06-13,14,2,6,0,25.8,37.0,28.0,clouds,222,98,320,,0,1
2012-06-13 15:00:00,2012-06-13,15,2,6,0,25.8,32.0,33.0,clear,216,65,281,,0,1
2012-06-13 16:00:00,2012-06-13,16,2,6,0,25.8,30.0,33.0,clear,320,72,392,,0,1
2012-06-13 17:00:00,2012-06-13,17,2,6,0,25.8,32.0,33.0,clear,782,75,857,,0,1
2012-06-13 18:00:00,2012-06-13,18,2,6,0,25.8,32.0,30.0,clear,640,104,744,,0,1
2012-06-13 19:00:00,2012-06-13,19,2,6,0,24.9,34.0,26.0,clear,548,123,671,,0,1
2012-06-13 20:00:00,2012-06-13,20,2,6,0,24.0,36.0,28.0,clear,362,86,448,,0,1
2012-06-13 21:00:00,2012-06-13,21,2,6,0,22.1,44.0,24.0,clear,317,79,396,,0,1
2012-06-13 22:00:00,2012-06-13,22,2,6,0,21.1,50.0,20.0,clear,209,29,238,,0,1
2012-06-13 23:00:00,2012-06-13,23,2,6,0,21.1,50.0,19.0,clear,128,25,153,,0,1
2012-06-14 00:00:00,2012-06-14,0,3,6,0,20.2,53.0,20.0,clear,45,3,48,,0,1
2012-06-14 01:00:00,2012-06-14,1,3,6,0,20.2,56.0,15.0,clear,17,4,21,,0,1
2012-06-14 02:00:00,2012-06-14,2,3,6,0,21.1,53.0,17.0,clouds,8,1,9,,0,1
2012-06-14 03:00:00,2012-06-14,3,3,6,0,21.1,53.0,19.0,clouds,4,1,5,,0,1
2012-06-14 04:00:00,2012-06-14,4,3,6,0,20.2,56.0,17.0,clouds,6,0,6,,0,1
2012-06-14 05:00:00,2012-06-14,5,3,6,0,20.2,56.0,17.0,clouds,40,0,40,,0,1
2012-06-14 06:00:00,2012-06-14,6,3,6,0,19.3,60.0,19.0,clear,169,12,181,,0,1
2012-06-14 07:00:00,2012-06-14,7,3,6,0,20.2,60.0,19.0,clear,480,26,506,,0,1
2012-06-14 08:00:00,2012-06-14,8,3,6,0,20.2,64.0,22.0,clear,682,37,719,,0,1
2012-06-14 09:00:00,2012-06-14,9,3,6,0,21.1,61.0,15.0,clear,312,45,357,,0,1
2012-06-14 10:00:00,2012-06-14,10,3,6,0,22.1,65.0,28.0,clear,132,47,179,,0,1
2012-06-14 11:00:00,2012-06-14,11,3,6,0,23.0,57.0,17.0,clear,168,60,228,,0,1
2012-06-14 12:00:00,2012-06-14,12,3,6,0,23.0,61.0,15.0,clouds,210,55,265,,0,1
2012-06-14 13:00:00,2012-06-14,13,3,6,0,24.0,57.0,11.0,clear,213,71,284,,0,1
2012-06-14 14:00:00,2012-06-14,14,3,6,0,24.9,54.0,19.0,clear,214,84,298,,0,1
2012-06-14 15:00:00,2012-06-14,15,3,6,0,26.8,48.0,20.0,clear,213,111,324,,0,1
2012-06-14 16:00:00,2012-06-14,16,3,6,0,25.8,51.0,19.0,clear,368,70,438,,0,1
2012-06-14 17:00:00,2012-06-14,17,3,6,0,25.8,48.0,15.0,clear,750,117,867,,0,1
2012-06-14 18:00:00,2012-06-14,18,3,6,0,26.8,42.0,13.0,clear,716,107,823,,0,1
2012-06-14 19:00:00,2012-06-14,19,3,6,0,24.9,48.0,17.0,clear,483,96,579,,0,1
2012-06-14 20:00:00,2012-06-14,20,3,6,0,23.0,65.0,17.0,clear,351,84,435,,0,1
2012-06-14 21:00:00,2012-06-14,21,3,6,0,22.1,65.0,11.0,clear,270,67,337,,0,1
2012-06-14 22:00:00,2012-06-14,22,3,6,0,22.1,65.0,15.0,clouds,196,46,242,,0,1
2012-06-14 23:00:00,2012-06-14,23,3,6,0,21.1,69.0,11.0,clouds,136,36,172,,0,1
2012-06-15 00:00:00,2012-06-15,0,4,6,0,20.2,73.0,11.0,clear,68,26,94,,0,1
2012-06-15 01:00:00,2012-06-15,1,4,6,0,19.3,78.0,13.0,clear,42,9,51,,0,1
2012-06-15 02:00:00,2012-06-15,2,4,6,0,18.3,83.0,7.0,clear,15,0,15,,0,1
2012-06-15 03:00:00,2012-06-15,3,4,6,0,18.3,83.0,11.0,clear,3,2,5,,0,1
2012-06-15 04:00:00,2012-06-15,4,4,6,0,18.3,83.0,11.0,clear,13,1,14,,0,1
2012-06-15 05:00:00,2012-06-15,5,4,6,0,17.4,88.0,7.0,clear,31,2,33,,0,1
2012-06-15 06:00:00,2012-06-15,6,4,6,0,17.4,83.0,9.0,clear,142,9,151,,0,1
2012-06-15 07:00:00,2012-06-15,7,4,6,0,18.3,83.0,11.0,clear,413,17,430,,0,1
2012-06-15 08:00:00,2012-06-15,8,4,6,0,20.2,69.0,11.0,clear,609,44,653,,0,1
2012-06-15 09:00:00,2012-06-15,9,4,6,0,21.1,65.0,11.0,clear,308,58,366,,0,1
2012-06-15 10:00:00,2012-06-15,10,4,6,0,22.1,57.0,11.0,clear,160,56,216,,0,1
2012-06-15 11:00:00,2012-06-15,11,4,6,0,23.0,50.0,13.0,clear,180,106,286,,0,1
2012-06-15 12:00:00,2012-06-15,12,4,6,0,24.9,45.0,11.0,clear,292,111,403,,0,1
2012-06-15 13:00:00,2012-06-15,13,4,6,0,24.9,42.0,17.0,clear,272,121,393,,0,1
2012-06-15 14:00:00,2012-06-15,14,4,6,0,25.8,39.0,13.0,clear,255,121,376,,0,1
2012-06-15 15:00:00,2012-06-15,15,4,6,0,25.8,39.0,13.0,clear,270,107,377,,0,1
2012-06-15 16:00:00,2012-06-15,16,4,6,0,25.8,37.0,13.0,clear,426,132,558,,0,1
2012-06-15 17:00:00,2012-06-15,17,4,6,0,26.8,37.0,19.0,clear,698,125,823,,0,1
2012-06-15 18:00:00,2012-06-15,18,4,6,0,25.8,39.0,15.0,clear,572,121,693,,0,1
2012-06-15 19:00:00,2012-06-15,19,4,6,0,24.9,42.0,11.0,clear,369,98,467,,0,1
2012-06-15 20:00:00,2012-06-15,20,4,6,0,24.0,44.0,13.0,clear,296,89,385,,0,1
2012-06-15 21:00:00,2012-06-15,21,4,6,0,23.0,50.0,7.0,clear,250,83,333,,0,1
2012-06-15 22:00:00,2012-06-15,22,4,6,0,22.1,53.0,9.0,clear,242,79,321,,0,1
2012-06-15 23:00:00,2012-06-15,23,4,6,0,21.1,53.0,17.0,clear,176,46,222,,0,1
2012-06-16 00:00:00,2012-06-16,0,5,6,1,19.3,56.0,9.0,clear,112,25,137,,0,0
2012-06-16 01:00:00,2012-06-16,1,5,6,1,18.3,56.0,0.0,clear,79,16,95,,0,0
2012-06-16 02:00:00,2012-06-16,2,5,6,1,19.3,53.0,0.0,clear,55,12,67,,0,0
2012-06-16 03:00:00,2012-06-16,3,5,6,1,18.3,60.0,6.0,clear,19,8,27,,0,0
2012-06-16 04:00:00,2012-06-16,4,5,6,1,17.4,68.0,9.0,clear,5,3,8,,0,0
2012-06-16 05:00:00,2012-06-16,5,5,6,1,17.4,68.0,7.0,clear,21,2,23,,0,0
2012-06-16 06:00:00,2012-06-16,6,5,6,1,17.4,68.0,13.0,clear,36,11,47,,0,0
2012-06-16 07:00:00,2012-06-16,7,5,6,1,17.4,68.0,13.0,clear,68,10,78,,0,0
2012-06-16 08:00:00,2012-06-16,8,5,6,1,19.3,64.0,11.0,clear,157,47,204,,0,0
2012-06-16 09:00:00,2012-06-16,9,5,6,1,20.2,60.0,6.0,clear,279,88,367,,0,0
2012-06-16 10:00:00,2012-06-16,10,5,6,1,22.1,47.0,13.0,clear,296,139,435,,0,0
2012-06-16 11:00:00,2012-06-16,11,5,6,1,23.0,39.0,11.0,clear,353,213,566,,0,0
2012-06-16 12:00:00,2012-06-16,12,5,6,1,24.0,41.0,7.0,clear,349,254,603,,0,0
2012-06-16 13:00:00,2012-06-16,13,5,6,1,25.8,34.0,11.0,clear,324,293,617,,0,0
2012-06-16 14:00:00,2012-06-16,14,5,6,1,25.8,37.0,15.0,clear,309,264,573,,0,0
2012-06-16 15:00:00,2012-06-16,15,5,6,1,26.8,35.0,17.0,clear,288,295,583,,0,0
2012-06-16 16:00:00,2012-06-16,16,5,6,1,25.8,37.0,7.0,clouds,304,238,542,,0,0
2012-06-16 17:00:00,2012-06-16,17,5,6,1,25.8,37.0,17.0,clouds,349,244,593,,0,0
2012-06-16 18:00:00,2012-06-16,18,5,6,1,25.8,37.0,15.0,clouds,315,256,571,,0,0
2012-06-16 19:00:00,2012-06-16,19,5,6,1,24.9,42.0,13.0,clouds,277,184,461,,0,0
2012-06-16 20:00:00,2012-06-16,20,5,6,1,23.0,47.0,13.0,clouds,229,123,352,,0,0
2012-06-16 21:00:00,2012-06-16,21,5,6,1,22.1,50.0,15.0,clouds,192,98,290,,0,0
2012-06-16 22:00:00,2012-06-16,22,5,6,1,21.1,53.0,20.0,clear,189,91,280,,0,0
2012-06-16 23:00:00,2012-06-16,23,5,6,1,20.2,53.0,20.0,clear,134,49,183,,0,0
2012-06-17 00:00:00,2012-06-17,0,6,6,1,18.3,56.0,9.0,clear,117,31,148,,0,0
2012-06-17 01:00:00,2012-06-17,1,6,6,1,18.3,60.0,11.0,clear,67,21,88,,0,0
2012-06-17 02:00:00,2012-06-17,2,6,6,1,18.3,56.0,6.0,clear,55,19,74,,0,0
2012-06-17 03:00:00,2012-06-17,3,6,6,1,17.4,64.0,7.0,clear,22,6,28,,0,0
2012-06-17 04:00:00,2012-06-17,4,6,6,1,17.4,64.0,6.0,clear,16,2,18,,0,0
2012-06-17 05:00:00,2012-06-17,5,6,6,1,17.4,68.0,9.0,clear,13,4,17,,0,0
2012-06-17 06:00:00,2012-06-17,6,6,6,1,16.4,72.0,7.0,clear,16,7,23,,0,0
2012-06-17 07:00:00,2012-06-17,7,6,6,1,16.4,72.0,6.0,clear,30,18,48,,0,0
2012-06-17 08:00:00,2012-06-17,8,6,6,1,18.3,68.0,17.0,clear,95,24,119,,0,0
2012-06-17 09:00:00,2012-06-17,9,6,6,1,18.3,68.0,11.0,clear,183,91,274,,0,0
2012-06-17 10:00:00,2012-06-17,10,6,6,1,19.3,64.0,0.0,clear,288,148,436,,0,0
2012-06-17 11:00:00,2012-06-17,11,6,6,1,21.1,57.0,7.0,clear,350,196,546,,0,0
2012-06-17 12:00:00,2012-06-17,12,6,6,1,21.1,57.0,0.0,clear,355,260,615,,0,0
2012-06-17 13:00:00,2012-06-17,13,6,6,1,22.1,53.0,11.0,clear,347,267,614,,0,0
2012-06-17 14:00:00,2012-06-17,14,6,6,1,22.1,53.0,0.0,clear,327,255,582,,0,0
2012-06-17 15:00:00,2012-06-17,15,6,6,1,23.0,50.0,15.0,clear,260,203,463,,0,0
2012-06-17 16:00:00,2012-06-17,16,6,6,1,23.0,54.0,20.0,clear,340,240,580,,0,0
2012-06-17 17:00:00,2012-06-17,17,6,6,1,22.1,57.0,15.0,clear,361,232,593,,0,0
2012-06-17 18:00:00,2012-06-17,18,6,6,1,22.1,53.0,13.0,clear,310,203,513,,0,0
2012-06-17 19:00:00,2012-06-17,19,6,6,1,22.1,53.0,11.0,clear,244,146,390,,0,0
2012-06-17 20:00:00,2012-06-17,20,6,6,1,21.1,57.0,13.0,clear,201,101,302,,0,0
2012-06-17 21:00:00,2012-06-17,21,6,6,1,21.1,57.0,13.0,clear,170,76,246,,0,0
2012-06-17 22:00:00,2012-06-17,22,6,6,1,20.2,60.0,13.0,clear,98,55,153,,0,0
2012-06-17 23:00:00,2012-06-17,23,6,6,1,19.3,64.0,13.0,clear,79,29,108,,0,0
2012-06-18 00:00:00,2012-06-18,0,0,6,0,18.3,73.0,17.0,clear,28,12,40,,0,1
2012-06-18 01:00:00,2012-06-18,1,0,6,0,17.4,77.0,15.0,clear,5,9,14,,0,1
2012-06-18 02:00:00,2012-06-18,2,0,6,0,17.4,77.0,15.0,clear,6,3,9,,0,1
2012-06-18 03:00:00,2012-06-18,3,0,6,0,16.4,83.0,15.0,clouds,3,1,4,,0,1
2012-06-18 04:00:00,2012-06-18,4,0,6,0,17.4,77.0,13.0,clouds,9,0,9,,0,1
2012-06-18 05:00:00,2012-06-18,5,0,6,0,16.4,83.0,9.0,light_rain,22,1,23,,0,1
2012-06-18 06:00:00,2012-06-18,6,0,6,0,16.4,88.0,9.0,light_rain,37,0,37,,0,1
2012-06-18 07:00:00,2012-06-18,7,0,6,0,16.4,94.0,15.0,light_rain,135,10,145,,0,1
2012-06-18 08:00:00,2012-06-18,8,0,6,0,17.4,83.0,13.0,clouds,447,27,474,,0,1
2012-06-18 09:00:00,2012-06-18,9,0,6,0,17.4,83.0,15.0,clouds,222,28,250,,0,1
2012-06-18 10:00:00,2012-06-18,10,0,6,0,17.4,88.0,7.0,light_rain,78,13,91,,0,1
2012-06-18 11:00:00,2012-06-18,11,0,6,0,17.4,88.0,11.0,clouds,96,25,121,,0,1
2012-06-18 12:00:00,2012-06-18,12,0,6,0,18.3,78.0,9.0,light_rain,139,29,168,,0,1
2012-06-18 13:00:00,2012-06-18,13,0,6,0,19.3,73.0,9.0,clouds,174,51,225,,0,1
2012-06-18 14:00:00,2012-06-18,14,0,6,0,19.3,68.0,13.0,clouds,160,59,219,,0,1
2012-06-18 15:00:00,2012-06-18,15,0,6,0,20.2,69.0,13.0,clouds,176,61,237,,0,1
2012-06-18 16:00:00,2012-06-18,16,0,6,0,20.2,73.0,13.0,clouds,279,53,332,,0,1
2012-06-18 17:00:00,2012-06-18,17,0,6,0,20.2,73.0,13.0,clouds,669,54,723,,0,1
2012-06-18 18:00:00,2012-06-18,18,0,6,0,21.1,69.0,11.0,clouds,595,47,642,,0,1
2012-06-18 19:00:00,2012-06-18,19,0,6,0,21.1,73.0,6.0,clouds,411,52,463,,0,1
2012-06-18 20:00:00,2012-06-18,20,0,6,0,21.1,73.0,9.0,clouds,317,45,362,,0,1
2012-06-18 21:00:00,2012-06-18,21,0,6,0,21.1,73.0,7.0,clouds,238,35,273,,0,1
2012-06-18 22:00:00,2012-06-18,22,0,6,0,21.1,73.0,11.0,clouds,143,21,164,,0,1
2012-06-18 23:00:00,2012-06-18,23,0,6,0,20.2,78.0,13.0,light_rain,57,17,74,,0,1
2012-06-19 00:00:00,2012-06-19,0,1,6,0,20.2,78.0,11.0,clouds,30,5,35,,0,1
2012-06-19 01:00:00,2012-06-19,1,1,6,0,20.2,78.0,11.0,clouds,13,1,14,,0,1
2012-06-19 02:00:00,2012-06-19,2,1,6,0,20.2,78.0,9.0,clouds,14,1,15,,0,1
2012-06-19 03:00:00,2012-06-19,3,1,6,0,20.2,78.0,7.0,clouds,7,1,8,,0,1
2012-06-19 04:00:00,2012-06-19,4,1,6,0,20.2,78.0,9.0,clouds,9,1,10,,0,1
2012-06-19 05:00:00,2012-06-19,5,1,6,0,20.2,78.0,13.0,clouds,34,3,37,,0,1
2012-06-19 06:00:00,2012-06-19,6,1,6,0,20.2,78.0,7.0,clouds,152,9,161,,0,1
2012-06-19 07:00:00,2012-06-19,7,1,6,0,20.2,78.0,9.0,clouds,462,18,480,,0,1
2012-06-19 08:00:00,2012-06-19,8,1,6,0,20.2,78.0,11.0,clouds,633,40,673,,0,1
2012-06-19 09:00:00,2012-06-19,9,1,6,0,22.1,73.0,6.0,clear,288,40,328,,0,1
2012-06-19 10:00:00,2012-06-19,10,1,6,0,22.1,73.0,6.0,clear,136,44,180,,0,1
2012-06-19 11:00:00,2012-06-19,11,1,6,0,23.0,69.0,9.0,clear,174,56,230,,0,1
2012-06-19 12:00:00,2012-06-19,12,1,6,0,24.9,65.0,6.0,clear,222,70,292,,0,1
2012-06-19 13:00:00,2012-06-19,13,1,6,0,26.8,58.0,9.0,clear,203,69,272,,0,1
2012-06-19 14:00:00,2012-06-19,14,1,6,0,27.7,58.0,7.0,clear,166,61,227,,0,1
2012-06-19 15:00:00,2012-06-19,15,1,6,0,28.7,59.0,11.0,clear,187,72,259,,0,1
2012-06-19 16:00:00,2012-06-19,16,1,6,0,29.6,55.0,15.0,clear,286,48,334,,0,1
2012-06-19 17:00:00,2012-06-19,17,1,6,0,29.6,55.0,13.0,clear,725,86,811,,0,1
2012-06-19 18:00:00,2012-06-19,18,1,6,0,29.6,55.0,11.0,clear,704,91,795,,0,1
2012-06-19 19:00:00,2012-06-19,19,1,6,0,29.6,59.0,15.0,clear,432,82,514,,0,1
2012-06-19 20:00:00,2012-06-19,20,1,6,0,29.6,55.0,17.0,clear,399,59,458,,0,1
2012-06-19 21:00:00,2012-06-19,21,1,6,0,27.7,62.0,11.0,clear,239,37,276,,0,1
2012-06-19 22:00:00,2012-06-19,22,1,6,0,25.8,79.0,6.0,clear,240,51,291,,0,1
2012-06-19 23:00:00,2012-06-19,23,1,6,0,25.8,79.0,9.0,clear,102,23,125,,0,1
2012-06-20 00:00:00,2012-06-20,0,2,6,0,24.9,79.0,13.0,clear,48,5,53,,0,1
2012-06-20 01:00:00,2012-06-20,1,2,6,0,24.0,79.0,13.0,clear,20,7,27,,0,1
2012-06-20 02:00:00,2012-06-20,2,2,6,0,23.0,83.0,11.0,clear,5,1,6,,0,1
2012-06-20 03:00:00,2012-06-20,3,2,6,0,23.0,83.0,9.0,clear,6,2,8,,0,1
2012-06-20 04:00:00,2012-06-20,4,2,6,0,23.0,83.0,6.0,clear,6,1,7,,0,1
2012-06-20 05:00:00,2012-06-20,5,2,6,0,23.0,83.0,6.0,clear,37,2,39,,0,1
2012-06-20 06:00:00,2012-06-20,6,2,6,0,22.1,89.0,6.0,clouds,156,9,165,,0,1
2012-06-20 07:00:00,2012-06-20,7,2,6,0,23.0,89.0,0.0,clouds,444,20,464,,0,1
2012-06-20 08:00:00,2012-06-20,8,2,6,0,24.9,79.0,7.0,clouds,600,43,643,,0,1
2012-06-20 09:00:00,2012-06-20,9,2,6,0,25.8,74.0,0.0,clouds,276,40,316,,0,1
2012-06-20 10:00:00,2012-06-20,10,2,6,0,30.5,52.0,9.0,clear,126,41,167,,0,1
2012-06-20 11:00:00,2012-06-20,11,2,6,0,31.5,49.0,13.0,clear,134,54,188,,0,1
2012-06-20 12:00:00,2012-06-20,12,2,6,0,32.4,47.0,11.0,clear,150,30,180,,0,1
2012-06-20 13:00:00,2012-06-20,13,2,6,0,32.4,44.0,7.0,clear,163,48,211,,0,1
2012-06-20 14:00:00,2012-06-20,14,2,6,0,33.4,39.0,13.0,clear,134,56,190,,0,1
2012-06-20 15:00:00,2012-06-20,15,2,6,0,34.3,35.0,0.0,clear,143,36,179,,0,1
2012-06-20 16:00:00,2012-06-20,16,2,6,0,34.3,35.0,7.0,clear,284,51,335,,0,1
2012-06-20 17:00:00,2012-06-20,17,2,6,0,34.3,37.0,0.0,clear,611,80,691,,0,1
2012-06-20 18:00:00,2012-06-20,18,2,6,0,34.3,37.0,0.0,clear,591,81,672,,0,1
2012-06-20 19:00:00,2012-06-20,19,2,6,0,33.4,37.0,17.0,clear,449,90,539,,0,1
2012-06-20 20:00:00,2012-06-20,20,2,6,0,32.4,39.0,15.0,clear,326,81,407,,0,1
2012-06-20 21:00:00,2012-06-20,21,2,6,0,31.5,44.0,6.0,clear,302,42,344,,0,1
2012-06-20 22:00:00,2012-06-20,22,2,6,0,30.5,46.0,7.0,clear,226,31,257,,0,1
2012-06-20 23:00:00,2012-06-20,23,2,6,0,28.7,59.0,7.0,clear,102,21,123,,0,1
2012-06-21 00:00:00,2012-06-21,0,3,6,0,26.8,70.0,6.0,clear,53,16,69,,0,1
2012-06-21 01:00:00,2012-06-21,1,3,6,0,25.8,79.0,9.0,clear,16,2,18,,0,1
2012-06-21 02:00:00,2012-06-21,2,3,6,0,25.8,79.0,7.0,clear,7,11,18,,0,1
2012-06-21 03:00:00,2012-06-21,3,3,6,0,25.8,74.0,0.0,clear,8,3,11,,0,1
2012-06-21 04:00:00,2012-06-21,4,3,6,0,24.9,84.0,6.0,clear,11,1,12,,0,1
2012-06-21 05:00:00,2012-06-21,5,3,6,0,24.9,84.0,7.0,clear,37,3,40,,0,1
2012-06-21 06:00:00,2012-06-21,6,3,6,0,24.9,84.0,6.0,clouds,147,3,150,,0,1
2012-06-21 07:00:00,2012-06-21,7,3,6,0,24.9,84.0,6.0,clouds,437,26,463,,0,1
2012-06-21 08:00:00,2012-06-21,8,3,6,0,26.8,70.0,0.0,clear,563,27,590,,0,1
2012-06-21 09:00:00,2012-06-21,9,3,6,0,29.6,55.0,13.0,clear,224,32,256,,0,1
2012-06-21 10:00:00,2012-06-21,10,3,6,0,31.5,49.0,7.0,clear,114,36,150,,0,1
2012-06-21 11:00:00,2012-06-21,11,3,6,0,32.4,41.0,9.0,clear,121,40,161,,0,1
2012-06-21 12:00:00,2012-06-21,12,3,6,0,34.3,35.0,13.0,clear,182,33,215,,0,1
2012-06-21 13:00:00,2012-06-21,13,3,6,0,34.3,35.0,0.0,clear,141,31,172,,0,1
2012-06-21 14:00:00,2012-06-21,14,3,6,0,33.4,37.0,11.0,clear,149,27,176,,0,1
2012-06-21 15:00:00,2012-06-21,15,3,6,0,35.2,33.0,11.0,clear,154,40,194,,0,1
2012-06-21 16:00:00,2012-06-21,16,3,6,0,34.3,35.0,9.0,clear,283,37,320,,0,1
2012-06-21 17:00:00,2012-06-21,17,3,6,0,33.4,37.0,0.0,clear,535,80,615,,0,1
2012-06-21 18:00:00,2012-06-21,18,3,6,0,32.4,41.0,13.0,clear,562,78,640,,0,1
2012-06-21 19:00:00,2012-06-21,19,3,6,0,33.4,39.0,15.0,clear,415,84,499,,0,1
2012-06-21 20:00:00,2012-06-21,20,3,6,0,32.4,44.0,13.0,clear,357,79,436,,0,1
2012-06-21 21:00:00,2012-06-21,21,3,6,0,30.5,52.0,13.0,clear,256,55,311,,0,1
2012-06-21 22:00:00,2012-06-21,22,3,6,0,29.6,63.0,11.0,clear,221,22,243,,0,1
2012-06-21 23:00:00,2012-06-21,23,3,6,0,29.6,59.0,6.0,clear,134,12,146,,0,1
2012-06-22 00:00:00,2012-06-22,0,4,6,0,27.7,70.0,7.0,clouds,77,16,93,,0,1
2012-06-22 01:00:00,2012-06-22,1,4,6,0,27.7,75.0,11.0,clear,28,3,31,,0,1
2012-06-22 02:00:00,2012-06-22,2,4,6,0,26.8,79.0,0.0,clear,12,0,12,,0,1
2012-06-22 03:00:00,2012-06-22,3,4,6,0,26.8,79.0,0.0,clear,6,1,7,,0,1
2012-06-22 04:00:00,2012-06-22,4,4,6,0,27.7,66.0,0.0,clouds,7,3,10,,0,1
2012-06-22 05:00:00,2012-06-22,5,4,6,0,26.8,66.0,6.0,clouds,35,3,38,,0,1
2012-06-22 06:00:00,2012-06-22,6,4,6,0,26.8,66.0,0.0,clouds,118,4,122,,0,1
2012-06-22 07:00:00,2012-06-22,7,4,6,0,26.8,58.0,11.0,clear,340,19,359,,0,1
2012-06-22 08:00:00,2012-06-22,8,4,6,0,27.7,55.0,9.0,clear,564,49,613,,0,1
2012-06-22 09:00:00,2012-06-22,9,4,6,0,27.7,58.0,15.0,clear,278,55,333,,0,1
2012-06-22 10:00:00,2012-06-22,10,4,6,0,29.6,52.0,24.0,clear,133,52,185,,0,1
2012-06-22 11:00:00,2012-06-22,11,4,6,0,29.6,49.0,11.0,clear,160,76,236,,0,1
2012-06-22 12:00:00,2012-06-22,12,4,6,0,31.5,49.0,9.0,clear,191,63,254,,0,1
2012-06-22 13:00:00,2012-06-22,13,4,6,0,33.4,39.0,15.0,clear,228,72,300,,0,1
2012-06-22 14:00:00,2012-06-22,14,4,6,0,33.4,39.0,15.0,clear,198,65,263,,0,1
2012-06-22 15:00:00,2012-06-22,15,4,6,0,34.3,35.0,24.0,clear,212,72,284,,0,1
2012-06-22 16:00:00,2012-06-22,16,4,6,0,34.3,31.0,15.0,clear,313,67,380,,0,1
2012-06-22 17:00:00,2012-06-22,17,4,6,0,30.5,38.0,11.0,clouds,551,95,646,,0,1
2012-06-22 18:00:00,2012-06-22,18,4,6,0,29.6,55.0,13.0,clouds,443,62,505,,0,1
2012-06-22 19:00:00,2012-06-22,19,4,6,0,27.7,55.0,35.0,clouds,317,45,362,,0,1
2012-06-22 20:00:00,2012-06-22,20,4,6,0,27.7,55.0,35.0,clouds,171,31,202,,0,1
2012-06-22 21:00:00,2012-06-22,21,4,6,0,24.0,65.0,19.0,light_rain,177,40,217,,0,1
2012-06-22 22:00:00,2012-06-22,22,4,6,0,24.0,69.0,9.0,clear,155,42,197,,0,1
2012-06-22 23:00:00,2012-06-22,23,4,6,0,23.0,74.0,0.0,clouds,145,29,174,,0,1
2012-06-23 00:00:00,2012-06-23,0,5,6,1,22.1,83.0,0.0,clear,102,14,116,,0,0
2012-06-23 01:00:00,2012-06-23,1,5,6,1,23.0,78.0,9.0,clear,107,16,123,,0,0
2012-06-23 02:00:00,2012-06-23,2,5,6,1,22.1,83.0,13.0,clouds,75,18,93,,0,0
2012-06-23 03:00:00,2012-06-23,3,5,6,1,22.1,83.0,6.0,clouds,32,10,42,,0,0
2012-06-23 04:00:00,2012-06-23,4,5,6,1,22.1,83.0,11.0,clouds,13,6,19,,0,0
2012-06-23 05:00:00,2012-06-23,5,5,6,1,22.1,83.0,13.0,clouds,11,1,12,,0,0
2012-06-23 06:00:00,2012-06-23,6,5,6,1,22.1,83.0,6.0,clear,37,10,47,,0,0
2012-06-23 07:00:00,2012-06-23,7,5,6,1,22.1,83.0,11.0,clear,59,19,78,,0,0
2012-06-23 08:00:00,2012-06-23,8,5,6,1,24.0,69.0,15.0,clear,133,34,167,,0,0
2012-06-23 09:00:00,2012-06-23,9,5,6,1,25.8,62.0,13.0,clear,247,85,332,,0,0
2012-06-23 10:00:00,2012-06-23,10,5,6,1,26.8,55.0,13.0,clear,317,177,494,,0,0
2012-06-23 11:00:00,2012-06-23,11,5,6,1,27.7,48.0,15.0,clear,349,167,516,,0,0
2012-06-23 12:00:00,2012-06-23,12,5,6,1,29.6,43.0,13.0,clear,399,203,602,,0,0
2012-06-23 13:00:00,2012-06-23,13,5,6,1,30.5,34.0,13.0,clear,338,226,564,,0,0
2012-06-23 14:00:00,2012-06-23,14,5,6,1,28.7,33.0,17.0,clear,371,238,609,,0,0
2012-06-23 15:00:00,2012-06-23,15,5,6,1,31.5,30.0,22.0,clear,266,217,483,,0,0
